name,text size,data size,rodata size,ovl size,bss size
ovl_Elf_Msg4,0x550,0x30,0x20,0x70,0x0
ovl_Elf_Msg5,0x220,0x30,0x20,0x40,0x0
ovl_En_Col_Man,0xAF0,0x60,0x30,0xE0,0x0
ovl_En_Talk_Gibud,0x2940,0x290,0x100,0x420,0x0
ovl_En_Giant,0xFA0,0x70,0x100,0x230,0x0
ovl_Obj_Snowball,0x2260,0xC0,0x70,0x230,0x0
ovl_Boss_Hakugin,0x9450,0x570,0x1D0,0x7C0,0x0
ovl_En_Gb2,0x23B0,0x150,0xB0,0x2D0,0x0
ovl_En_Onpuman,0x510,0x50,0x0,0x70,0x0
ovl_Bg_Tobira01,0x3D0,0x20,0x10,0x40,0x0
ovl_En_Tag_Obj,0x90,0x50,0x0,0x30,0x0
ovl_Obj_Dhouse,0x14F0,0x160,0x50,0x160,0x0
ovl_Obj_Hakaisi,0x1410,0x80,0x30,0x150,0x0
ovl_Bg_Hakugin_Switch,0x10B0,0xE0,0x20,0x1B0,0x10
ovl_En_Snowman,0x2EE0,0x140,0x80,0x3C0,0x0
ovl_TG_Sw,0x3C0,0x20,0x10,0x60,0x0
ovl_En_Po_Sisters,0x3680,0xF0,0x40,0x350,0x0
ovl_En_Pp,0x3770,0x1D0,0x50,0x2C0,0x0
ovl_En_Hakurock,0xF60,0x60,0x30,0x110,0x0
ovl_En_Hanabi,0xE80,0x1E0,0x20,0xD0,0x0
ovl_Obj_Dowsing,0x130,0x20,0x0,0x30,0x0
ovl_Obj_Wind,0x590,0x170,0x10,0x50,0x0
ovl_En_Racedog,0x16F0,0x2F0,0x40,0x250,0x0
ovl_En_Kendo_Js,0x1970,0x110,0xF0,0x270,0x0
ovl_Bg_Botihasira,0x250,0x50,0x10,0x40,0x0
ovl_En_Fish2,0x2F70,0xE0,0x90,0x3E0,0x0
ovl_En_Pst,0x9D0,0x320,0x50,0x180,0x0
ovl_En_Poh,0x2F70,0x100,0x60,0x350,0x0
ovl_Obj_Spidertent,0x1530,0x3F0,0x20,0x140,0x0
ovl_En_Zoraegg,0x2380,0x50,0xF0,0x2E0,0x0
ovl_En_Kbt,0xDF0,0x90,0x140,0x280,0x0
ovl_En_Gg,0x1C70,0x230,0x80,0x1F0,0x0
ovl_En_Maruta,0x1600,0x4F0,0x50,0x260,0x0
ovl_Obj_Snowball2,0x1AA0,0xA0,0x90,0x260,0x0
ovl_En_Gg2,0x1290,0x1E0,0x30,0x170,0x0
ovl_Obj_Ghaka,0x6E0,0x40,0x10,0x90,0x0
ovl_En_Dnp,0x1240,0x260,0x20,0x110,0x0
ovl_En_Dai,0x1BE0,0x2C0,0x10,0x1E0,0x0
ovl_Bg_Goron_Oyu,0x6E0,0x30,0x0,0x70,0x0
ovl_En_Kgy,0x2A50,0xA0,0x180,0x540,0x0
ovl_En_Invadepoh,0xAEE0,0x5B0,0x240,0x1220,0x170
ovl_En_Gk,0x2DE0,0x210,0xB0,0x390,0x0
ovl_En_An,0x4990,0xD40,0x970,0xEA0,0x0
ovl_En_Bee,0xAD0,0x70,0x10,0x70,0x0
ovl_En_Ot,0x30A0,0xA0,0xB0,0x3B0,0x10
ovl_En_Dragon,0x1D40,0x2C0,0x50,0x1F0,0x0
ovl_Obj_Dora,0x820,0x1D0,0x30,0xF0,0x0
ovl_En_Bigpo,0x3A10,0xC0,0x70,0x3A0,0x0
ovl_Obj_Kendo_Kanban,0x1180,0x200,0x20,0x1C0,0x0
ovl_Obj_Hariko,0x290,0x20,0x10,0x50,0x0
ovl_En_Sth,0x1870,0x4C80,0xE0,0x360,0x0
ovl_Bg_Sinkai_Kabe,0x4F0,0x30,0x10,0x50,0x0
ovl_Bg_Haka_Curtain,0x3A0,0x30,0x0,0x70,0x0
ovl_Bg_Kin2_Bombwall,0x6B0,0x90,0x10,0xB0,0x0
ovl_Bg_Kin2_Fence,0x5A0,0x140,0x0,0xA0,0x0
ovl_Bg_Kin2_Picture,0x9D0,0xD0,0x20,0xD0,0x0
ovl_Bg_Kin2_Shelf,0xC00,0x60,0x20,0x110,0x0
ovl_En_Rail_Skb,0x29F0,0x230,0xD0,0x4E0,0x0
ovl_En_Jg,0x1D70,0x1F0,0x1A0,0x4A0,0x0
ovl_En_Tru_Mt,0x14C0,0x190,0x10,0xE0,0x0
ovl_Obj_Um,0x4970,0x230,0xF0,0x480,0x0
ovl_En_Neo_Reeba,0x1C50,0xF0,0xA0,0x2C0,0x0
ovl_Bg_Mbar_Chair,0xD0,0x30,0x0,0x30,0x0
ovl_Bg_Ikana_Block,0xBC0,0x30,0x10,0xD0,0x0
ovl_Bg_Ikana_Mirror,0x800,0x300,0x10,0xA0,0x0
ovl_Bg_Ikana_Rotaryroom,0x1DE0,0x160,0x10,0x180,0x0
ovl_Bg_Dblue_Balance,0x1650,0xA0,0x40,0x190,0x10
ovl_Bg_Dblue_Waterfall,0x16D0,0x70,0x50,0x180,0x0
ovl_En_Kaizoku,0x5340,0x410,0xE0,0x510,0x0
ovl_En_Ge2,0x1B50,0x90,0x20,0x160,0x0
ovl_En_Ma_Yts,0x1120,0x1E0,0x50,0x1A0,0x0
ovl_En_Ma_Yto,0x2ED0,0x210,0x190,0x530,0x0
ovl_Obj_Tokei_Turret,0x1E0,0x30,0x10,0x40,0x0
ovl_Bg_Dblue_Elevator,0xA20,0xC0,0x10,0x100,0x0
ovl_Obj_Warpstone,0x6F0,0x60,0x10,0xA0,0x0
ovl_En_Zog,0x2550,0x170,0x90,0x3B0,0x10
ovl_Obj_Rotlift,0x320,0x50,0x0,0x50,0x0
ovl_Obj_Jg_Gakki,0x1E0,0x20,0x0,0x30,0x0
ovl_Bg_Inibs_Movebg,0x130,0x40,0x0,0x50,0x0
ovl_En_Zot,0x3370,0x90,0x210,0x550,0x0
ovl_Obj_Tree,0x4A0,0x80,0x10,0x70,0x0
ovl_Obj_Y2lift,0x2D0,0x30,0x0,0x30,0x0
ovl_Obj_Y2shutter,0x4D0,0x70,0x0,0x90,0x0
ovl_Obj_Boat,0x710,0x30,0x0,0x50,0x0
ovl_Obj_Taru,0xC40,0x60,0x20,0xB0,0x0
ovl_Obj_Hunsui,0x1820,0x50,0x60,0x1B0,0x10
ovl_En_Jc_Mato,0x310,0x80,0x0,0x50,0x0
ovl_Mir_Ray3,0x1140,0xA0,0x30,0xA0,0x0
ovl_En_Zob,0x1B40,0x80,0xE0,0x390,0x0
ovl_Elf_Msg6,0xD40,0x30,0x30,0xE0,0x0
ovl_Obj_Nozoki,0x1070,0x80,0x10,0x190,0x10
ovl_En_Toto,0x1910,0x200,0x10,0x220,0x0
ovl_En_Railgibud,0x2CA0,0x290,0xB0,0x440,0x0
ovl_En_Baba,0x1B60,0x160,0x30,0x1C0,0x0
ovl_En_Suttari,0x3FE0,0x2C0,0x130,0x4D0,0x0
ovl_En_Zod,0x15B0,0x120,0x90,0x210,0x0
ovl_En_Kujiya,0xC20,0x20,0x80,0x130,0x0
ovl_En_Geg,0x2780,0x250,0x220,0x440,0x0
ovl_Obj_Kinoko,0x370,0x20,0x10,0x50,0x0
ovl_Obj_Yasi,0x280,0x30,0x10,0x50,0x0
ovl_En_Tanron1,0x1000,0x920,0x20,0x90,0x0
ovl_En_Tanron2,0x1980,0xA0,0x30,0x230,0x150
ovl_En_Tanron3,0x1180,0x90,0x30,0x100,0x0
ovl_Obj_Chan,0x1230,0x70,0x30,0xE0,0x10
ovl_En_Zos,0x1A30,0xA0,0x70,0x2A0,0x0
ovl_En_S_Goro,0x2D80,0x190,0xE0,0x340,0x0
ovl_En_Nb,0x1640,0x2A0,0x90,0x1E0,0x0
ovl_En_Ja,0x1CF0,0x1E0,0x10,0x1A0,0x0
ovl_Bg_F40_Block,0xC80,0x80,0x20,0x110,0x0
ovl_Bg_F40_Switch,0x620,0x50,0x20,0xE0,0x10
ovl_En_Po_Composer,0x1830,0x200,0x40,0x250,0x0
ovl_En_Guruguru,0xD70,0x90,0x0,0xE0,0x0
ovl_Oceff_Wipe5,0x420,0x12C0,0x10,0xA0,0x10
ovl_En_Stone_heishi,0x1110,0x90,0x20,0x170,0x0
ovl_Oceff_Wipe6,0x310,0x2B0,0x10,0x80,0x0
ovl_En_Scopenuts,0x1F30,0x1E0,0x80,0x280,0x0
ovl_En_Scopecrow,0xB50,0x60,0x40,0xC0,0x0
ovl_Oceff_Wipe7,0x310,0xAB0,0x10,0x90,0x10
ovl_Eff_Kamejima_Wave,0x550,0x40,0x20,0xF0,0x10
ovl_En_Hg,0xDC0,0x140,0x30,0x1B0,0x0
ovl_En_Hgo,0xBD0,0x110,0xA0,0x1B0,0x0
ovl_En_Zov,0x14E0,0xC0,0x80,0x230,0x0
ovl_En_Ah,0x1380,0x180,0x0,0x160,0x0
ovl_Obj_Hgdoor,0x5E0,0x30,0x0,0x80,0x0
ovl_Bg_Ikana_Bombwall,0xB30,0xA0,0x10,0xC0,0x0
ovl_Bg_Ikana_Ray,0x210,0x60,0x0,0x60,0x0
ovl_Bg_Ikana_Shutter,0x660,0x30,0x10,0xD0,0x0
ovl_Bg_Haka_Bombwall,0x680,0x70,0x10,0x80,0x0
ovl_Bg_Haka_Tomb,0x300,0x30,0x0,0x60,0x0
ovl_En_Sc_Ruppe,0x4E0,0x80,0x20,0x80,0x0
ovl_Bg_Iknv_Doukutu,0xAB0,0x20,0x10,0xC0,0x0
ovl_Bg_Iknv_Obj,0x720,0x50,0x0,0x90,0x0
ovl_En_Pamera,0x21B0,0x1C0,0x60,0x3B0,0x0
ovl_Obj_HsStump,0x530,0x30,0x20,0x90,0x0
ovl_En_Hidden_Nuts,0x1070,0xC0,0x0,0x100,0x0
ovl_En_Zow,0x1A60,0xA0,0x90,0x1E0,0x0
ovl_En_Talk,0x160,0x20,0x0,0x40,0x0
ovl_En_Al,0x1AD0,0x430,0x130,0x310,0x0
ovl_En_Tab,0x13F0,0x270,0x0,0x140,0x0
ovl_En_Nimotsu,0x310,0x50,0x10,0x40,0x0
ovl_En_Hit_Tag,0x1A0,0x50,0x0,0x40,0x0
ovl_En_Ruppecrow,0x1730,0x90,0x30,0x130,0x0
ovl_En_Tanron4,0xD00,0x20,0x20,0x70,0x0
ovl_En_Tanron5,0x1450,0x150,0x40,0x130,0x0
ovl_En_Tanron6,0x110,0x40,0x0,0x40,0x0
ovl_En_Daiku2,0x1700,0xA0,0x20,0x170,0x0
ovl_En_Muto,0x8F0,0x70,0x0,0x90,0x0
ovl_En_Baisen,0x900,0x70,0x0,0xC0,0x0
ovl_En_Heishi,0x510,0x70,0x0,0x70,0x0
ovl_En_Demo_heishi,0x520,0x70,0x0,0x80,0x0
ovl_En_Dt,0x1690,0x1C0,0x0,0x1B0,0x0
ovl_En_Cha,0x340,0x50,0x10,0x80,0x0
ovl_Obj_Dinner,0x130,0x20,0x0,0x30,0x0
ovl_Eff_Lastday,0x6D0,0x20,0x0,0x90,0x0
ovl_Bg_Ikana_Dharma,0x870,0x60,0x10,0xB0,0x10
ovl_En_Akindonuts,0x36F0,0x1F0,0x2D0,0x600,0x0
ovl_Eff_Stk,0x330,0x20,0x10,0x60,0x0
ovl_En_Ig,0x2110,0x2F0,0x100,0x2D0,0x0
ovl_En_Rg,0x1E20,0x2D0,0x40,0x1C0,0x10
ovl_En_Osk,0x1360,0xB0,0x120,0x390,0x0
ovl_En_Sth2,0x440,0x2710,0x0,0xD0,0x0
ovl_En_Yb,0x1190,0x80,0x10,0x160,0x0
ovl_En_Rz,0x1840,0xB0,0x10,0x220,0x0
ovl_En_Scopecoin,0x2C0,0x40,0x0,0x40,0x0
ovl_En_Bjt,0xBC0,0x150,0x50,0x130,0x0
ovl_En_Bomjima,0x2880,0x170,0x10,0x330,0x0
ovl_En_Bomjimb,0x22D0,0x130,0x40,0x250,0x0
ovl_En_Bombers,0x1220,0x100,0x0,0xE0,0x0
ovl_En_Bombers2,0xF50,0xB0,0x20,0x120,0x0
ovl_En_Bombal,0x9D0,0x50,0x10,0x70,0x0
ovl_Obj_Moon_Stone,0x500,0x20,0x0,0x70,0x0
ovl_Obj_Mu_Pict,0x540,0x20,0x50,0xC0,0x0
ovl_Bg_Ikninside,0x570,0x60,0x0,0x60,0x0
ovl_Eff_Zoraband,0x380,0x20,0x0,0x40,0x0
ovl_Obj_Kepn_Koya,0x100,0x30,0x0,0x30,0x0
ovl_Obj_Usiyane,0x9C0,0x80,0x10,0x90,0x0
ovl_En_Nnh,0x280,0x50,0x0,0x50,0x0
ovl_Obj_Kzsaku,0x350,0x20,0x0,0x50,0x0
ovl_Obj_Milk_Bin,0x1F0,0x50,0x10,0x40,0x0
ovl_En_Kitan,0xC60,0x60,0x30,0x110,0x0
ovl_Bg_Astr_Bombwall,0x730,0xB0,0x10,0x80,0x0
ovl_Bg_Iknin_Susceil,0x980,0x50,0x40,0x140,0x0
ovl_En_Bsb,0x4640,0x210,0xF0,0x400,0x0
ovl_En_Recepgirl,0x6C0,0x40,0x10,0x90,0x0
ovl_En_Thiefbird,0x2E30,0x110,0x40,0x230,0x10
ovl_En_Jgame_Tsn,0x16E0,0xA0,0x60,0x1E0,0x0
ovl_Obj_Jgame_Light,0x8B0,0x590,0x20,0x90,0x0
ovl_Obj_Yado,0x220,0x30,0x0,0x40,0x10
ovl_Demo_Syoten,0x1330,0xA0,0x60,0x160,0x0
ovl_Demo_Moonend,0x660,0x20,0x10,0x80,0x0
ovl_Bg_Lbfshot,0xC0,0x30,0x0,0x30,0x0
ovl_Bg_Last_Bwall,0x760,0x130,0x10,0xB0,0x0
ovl_En_And,0x5D0,0xD0,0x0,0x70,0x0
ovl_En_Invadepoh_Demo,0x17A0,0x120,0x10,0x1D0,0x80
ovl_Obj_Danpeilift,0x760,0x30,0x30,0xC0,0x0
ovl_En_Fall2,0x5A0,0x110,0x10,0x90,0x0
ovl_Dm_Al,0x4C0,0x60,0x70,0xF0,0x0
ovl_Dm_An,0xD90,0x170,0x20,0xE0,0x0
ovl_Dm_Ah,0x9B0,0x80,0x0,0x90,0x0
ovl_Dm_Nb,0x310,0x50,0x0,0x60,0x0
ovl_En_Drs,0x330,0x70,0x0,0x60,0x0
ovl_En_Ending_Hero,0x2C0,0x40,0x0,0x50,0x0
ovl_Dm_Bal,0x770,0x190,0x20,0xD0,0x0
ovl_En_Paper,0x870,0x30,0x10,0x70,0x0
ovl_En_Hint_Skb,0x1F70,0x220,0x100,0x3D0,0x0
ovl_Dm_Tag,0x880,0x70,0x20,0xE0,0x0
ovl_En_Bh,0x480,0x20,0x10,0x40,0x0
ovl_En_Ending_Hero2,0x1D0,0x20,0x0,0x40,0x0
ovl_En_Ending_Hero3,0x1D0,0x20,0x0,0x40,0x0
ovl_En_Ending_Hero4,0x1D0,0x20,0x0,0x40,0x0
ovl_En_Ending_Hero5,0x310,0x40,0x20,0x60,0x0
ovl_En_Ending_Hero6,0x550,0xC0,0x20,0xA0,0x0
ovl_Dm_Gm,0xD90,0x170,0x20,0xE0,0x0
ovl_Obj_Swprize,0x470,0x30,0x10,0x90,0x0
ovl_En_Invisible_Ruppe,0x290,0x50,0x0,0x40,0x0
ovl_Obj_Ending,0x100,0x40,0x0,0x40,0x0
ovl_En_Rsn,0x2B0,0x50,0x0,0x60,0x0
