80000400,entrypoint
8003A904,Camera_Parallel1
8003B190,Camera_Parallel2
8003B1B0,Camera_Parallel3
8003B214,Camera_Parallel4
8003B234,Camera_Parallel0
8003B254,Camera_Jump1
8003B894,Camera_Jump2
8003C180,Camera_Jump3
8003C8EC,Camera_Jump4
8003C90C,Camera_Jump0
8003C92C,Camera_Battle1
8003D668,Camera_Battle2
8003D688,Camera_Battle3
8003D6A8,Camera_Battle4
8003DA00,Camera_Battle0
8003DA20,Camera_KeepOn1
8003E770,Camera_KeepOn2
8003E790,Camera_KeepOn3
8003F1E4,Camera_KeepOn4
8003FFFC,Camera_KeepOn0
8004029C,Camera_Fixed1
80040588,Camera_Fixed2
8004093C,Camera_Fixed3
80040B3C,Camera_Fixed4
80040EC8,Camera_Fixed0
80040EE8,Camera_Subj1
80040F08,Camera_Subj2
80040F28,Camera_Subj3
8004152C,Camera_Subj4
80041B60,Camera_Subj0
80041B80,Camera_Data0
80041BA0,Camera_Data1
80041BC0,Camera_Data2
80041BE0,Camera_Data3
80041C00,Camera_Data4
80041EEC,Camera_Unique1
80042370,Camera_Unique2
80042728,Camera_Unique3
80042C2C,Camera_Unique0
800431E0,Camera_Unique4
80043200,Camera_Unique5
80043220,Camera_Unique6
80043350,Camera_Unique7
80043554,Camera_Unique8
80043574,Camera_Unique9
800449D0,Camera_Vec3fCopy
800449F0,Camera_RotateAroundPoint
80044A4C,Camera_Demo1
80044C24,Camera_Demo2
80044C44,Camera_Demo3
80045730,Camera_Demo4
80045750,Camera_Demo5
80046128,Camera_Demo6
800463CC,Camera_Demo7
80046400,Camera_Demo8
80046420,Camera_Demo9
80046840,Camera_Demo0
80046860,Camera_Special0
800469A8,Camera_Special1
800469C8,Camera_Special2
800469E8,Camera_Special3
80046A08,Camera_Special4
80046BAC,Camera_Special5
80046F50,Camera_Special7
8004729C,Camera_Special6
8004770C,Camera_Special8
8004772C,Camera_Special9
80047E60,Camera_Create
80047EB0,Camera_Destroy
80047ED8,Camera_Init
800480F8,func_80057FC4
8004824C,Camera_Stub80058140
80048258,Camera_InitDataUsingPlayer
80048454,Camera_ChangeStatus
80048470,Camera_UpdateWater
8004888C,Camera_UpdateHotRoom
800488CC,Camera_UpdateDistortion
80048C2C,Camera_Update
8004945C,Camera_Finish
800495C8,func_8005A02C
800495EC,Camera_ChangeModeFlags
80049950,Camera_ChangeMode
8004997C,Camera_CheckValidMode
800499E8,Camera_ChangeSettingFlags
80049BDC,Camera_ChangeSetting
80049C08,Camera_ChangeBgCamIndex
80049CDC,Camera_GetInputDir
80049D00,Camera_GetInputDirPitch
80049D28,Camera_GetInputDirYaw
80049D50,Camera_GetCamDir
80049D74,Camera_GetCamDirPitch
80049D9C,Camera_GetCamDirYaw
80049DC4,Camera_RequestQuake
80049E38,Camera_SetViewParam
80049FCC,Camera_UnsetViewFlag
80049FF4,Camera_OverwriteStateFlags
8004A010,Camera_ResetAnim
8004A020,Camera_SetCSParams
8004A0B4,Camera_SetStateFlag
8004A0D8,Camera_UnsetStateFlag
8004A100,Camera_ChangeDoorCam
8004A200,Camera_Copy
8004A348,Camera_IsDebugCamEnabled
8004A354,Camera_GetQuakeOffset
8004A378,Camera_SetCameraData
8004A3C4,func_8005B198
8004A3D4,func_8005B1A4
8004A430,DamageTable_Get
8004A45C,DamageTable_Clear
8004A490,Collider_InitBase
8004A4D8,Collider_DestroyBase
8004A4EC,Collider_SetBaseToActor
8004A52C,Collider_SetBaseType1
8004A570,Collider_SetBase
8004A5B4,Collider_ResetATBase
8004A5D0,Collider_ResetACBase
8004A5EC,Collider_ResetOCBase
8004A614,Collider_InitTouch
8004A63C,Collider_DestroyTouch
8004A650,Collider_SetTouch
8004A678,Collider_ResetATInfo_Unk
8004A688,Collider_InitBump
8004A6B8,Collider_DestroyBump
8004A6CC,Collider_SetBump
8004A6F4,Collider_InitInfo
8004A774,Collider_DestroyInfo
8004A7B4,Collider_SetInfo
8004A82C,Collider_ResetATInfo
8004A864,Collider_ResetACInfo
8004A89C,Collider_ResetOCInfo
8004A8B4,Collider_InitJntSphElementDim
8004A8FC,Collider_DestroyJntSphElementDim
8004A910,Collider_SetJntSphElementDim
8004A968,Collider_InitJntSphElement
8004A9A8,Collider_DestroyJntSphElement
8004A9E8,Collider_SetJntSphElement
8004AA38,Collider_ResetJntSphElementAT
8004AA5C,Collider_ResetJntSphElementAC
8004AA80,Collider_ResetJntSphElementOC
8004AAA4,Collider_InitJntSph
8004AAD0,Collider_FreeJntSph
8004AB70,Collider_DestroyJntSph
8004AC00,Collider_SetJntSphToActor
8004ACDC,Collider_SetJntSphAllocType1
8004ADB8,Collider_SetJntSphAlloc
8004AE94,Collider_SetJntSph
8004AF48,Collider_ResetJntSphAT
8004AFD4,Collider_ResetJntSphAC
8004B060,Collider_ResetJntSphOC
8004B0EC,Collider_InitCylinderDim
8004B148,Collider_DestroyCylinderDim
8004B15C,Collider_SetCylinderDim
8004B19C,Collider_InitCylinder
8004B1EC,Collider_DestroyCylinder
8004B23C,Collider_SetCylinderToActor
8004B2A4,Collider_SetCylinderType1
8004B30C,Collider_SetCylinder
8004B374,Collider_ResetCylinderAT
8004B3B4,Collider_ResetCylinderAC
8004B3F4,Collider_ResetCylinderOC
8004B434,Collider_InitTrisElementDim
8004B480,Collider_DestroyTrisElementDim
8004B494,Collider_SetTrisElementDim
8004B548,Collider_InitTrisElement
8004B588,Collider_DestroyTrisElement
8004B5C8,Collider_SetTrisElement
8004B618,Collider_ResetTrisElementAT
8004B63C,Collider_ResetTrisElementAC
8004B660,Collider_ResetTrisElementOC
8004B684,Collider_InitTris
8004B6B0,Collider_FreeTris
8004B768,Collider_DestroyTris
8004B80C,Collider_SetTrisAllocType1
8004B90C,Collider_SetTrisAlloc
8004BA0C,Collider_SetTris
8004BAD8,Collider_ResetTrisAT
8004BB78,Collider_ResetTrisAC
8004BC18,Collider_ResetTrisOC
8004BCB8,Collider_InitQuadDim
8004BD04,Collider_DestroyQuadDim
8004BD18,Collider_ResetQuadACDist
8004BD34,Collider_SetQuadMidpoints
8004BDF0,Collider_SetQuadDim
8004BE78,Collider_InitQuad
8004BEC8,Collider_DestroyQuad
8004BF18,Collider_SetQuadType1
8004BF80,Collider_SetQuad
8004BFE8,Collider_ResetQuadAT
8004C038,Collider_ResetQuadAC
8004C078,Collider_ResetQuadOC
8004C0B8,Collider_QuadSetNearestAC
8004C168,Collider_InitLine
8004C1C8,Collider_DestroyLine
8004C1DC,Collider_SetLinePoints
8004C220,Collider_SetLine
8004C24C,Collider_ResetLineOC
8004C268,CollisionCheck_InitContext
8004C288,CollisionCheck_DestroyContext
8004C298,CollisionCheck_ClearContext
8004C340,CollisionCheck_EnableSAC
8004C358,CollisionCheck_DisableSAC
8004C370,CollisionCheck_SetAT
8004C450,CollisionCheck_SetAT_SAC
8004C560,CollisionCheck_SetAC
8004C640,CollisionCheck_SetAC_SAC
8004C750,CollisionCheck_SetOC
8004C830,CollisionCheck_SetOC_SAC
8004C940,CollisionCheck_SetOCLine
8004C9CC,CollisionCheck_SkipTouch
8004C9F0,CollisionCheck_SkipBump
8004CA14,CollisionCheck_NoSharedFlags
8004CA3C,CollisionCheck_NoBlood
8004CA50,CollisionCheck_BlueBlood
8004CBBC,CollisionCheck_GreenBlood
8004CD28,CollisionCheck_WaterBurst
8004CD64,CollisionCheck_RedBlood
8004CD88,CollisionCheck_RedBloodUnused
8004CDAC,CollisionCheck_HitSolid
8004CFBC,CollisionCheck_SwordHitAudio
8004D0C8,CollisionCheck_HitEffects
8004D2C8,CollisionCheck_SetBounce
8004D2E8,CollisionCheck_SetATvsAC
8004D490,CollisionCheck_AC_JntSphVsJntSph
8004D73C,CollisionCheck_AC_JntSphVsCyl
8004D9B0,CollisionCheck_AC_CylVsJntSph
8004DC50,CollisionCheck_AC_JntSphVsTris
8004DE70,CollisionCheck_AC_TrisVsJntSph
8004E084,CollisionCheck_AC_JntSphVsQuad
8004E2A4,CollisionCheck_AC_QuadVsJntSph
8004E508,CollisionCheck_AC_CylVsCyl
8004E6DC,CollisionCheck_AC_CylVsTris
8004E8A0,CollisionCheck_AC_TrisVsCyl
8004EA60,CollisionCheck_AC_CylVsQuad
8004ECD4,CollisionCheck_AC_QuadVsCyl
8004EF80,CollisionCheck_AC_TrisVsTris
8004F1D4,CollisionCheck_AC_TrisVsQuad
8004F464,CollisionCheck_AC_QuadVsTris
8004F6FC,CollisionCheck_AC_QuadVsQuad
8004F98C,CollisionCheck_SetJntSphHitFX
8004FA6C,CollisionCheck_SetCylHitFX
8004FB04,CollisionCheck_SetTrisHitFX
8004FBEC,CollisionCheck_SetQuadHitFX
8004FC84,CollisionCheck_SetHitEffects
8004FD58,CollisionCheck_AC
8004FE80,CollisionCheck_AT
8004FF50,CollisionCheck_GetMassType
8004FF8C,CollisionCheck_SetOCvsOC
800502BC,CollisionCheck_OC_JntSphVsJntSph
8005048C,CollisionCheck_OC_JntSphVsCyl
800505EC,CollisionCheck_OC_CylVsJntSph
80050618,CollisionCheck_OC_CylVsCyl
800506E8,CollisionCheck_SkipOC
8005070C,CollisionCheck_Incompatible
8005078C,CollisionCheck_OC
8005091C,CollisionCheck_InitInfo
80050964,CollisionCheck_ResetDamage
80050990,CollisionCheck_SetInfoNoDamageTable
800509B8,CollisionCheck_SetInfo
800509E4,CollisionCheck_SetInfo2
80050A18,CollisionCheck_SetInfoGetDamageTable
80050A50,CollisionCheck_ApplyDamage
80050C10,CollisionCheck_ApplyDamageJntSph
80050CB8,CollisionCheck_ApplyDamageCyl
80050CD8,CollisionCheck_ApplyDamageTris
80050D6C,CollisionCheck_ApplyDamageQuad
80050D8C,CollisionCheck_Damage
80050E4C,CollisionCheck_LineOC_JntSph
80050F64,CollisionCheck_LineOC_Cyl
80050FDC,CollisionCheck_LineOC
80051124,CollisionCheck_LineOCCheckAll
80051148,CollisionCheck_LineOCCheck
80051174,Collider_UpdateCylinder
800511B8,Collider_SetCylinderPosition
800511D8,Collider_SetQuadVertices
80051248,Collider_SetTrisVertices
80051308,Collider_SetTrisDim
80051358,Collider_UpdateSpheres
800514DC,CollisionCheck_SpawnRedBlood
8005163C,CollisionCheck_SpawnWaterDroplets
80051798,CollisionCheck_SpawnShieldParticles
8005182C,CollisionCheck_SpawnShieldParticlesMetal
80051878,CollisionCheck_SpawnShieldParticlesMetalSfx
800518C4,CollisionCheck_SpawnShieldParticlesMetal2
800518E4,CollisionCheck_SpawnShieldParticlesWood
800519A4,CollisionCheck_CylSideVsLineSeg
800520A8,CollisionCheck_GetSwordDamage
80052110,SaveContext_Init
80052190,Regs_Init
80052220,DebugCamera_ScreenText
80052234,DebugCamera_ScreenTextColored
800522F0,DebugCamera_DrawScreenText
800523D4,Debug_DrawText
800524A0,DebugDisplay_Init
800524B0,DebugDisplay_AddObject
8005258C,DebugDisplay_DrawObjects
8005261C,DebugDisplay_DrawSpriteI8
800527FC,DebugDisplay_DrawPolygon
80052950,Cutscene_InitContext
80052968,Cutscene_StartManual
80052980,Cutscene_StopManual
800529A4,Cutscene_UpdateManual
800529F0,Cutscene_UpdateScripted
80052AA4,CutsceneHandler_DoNothing
80052AB4,Cutscene_StepTimer
80052AEC,CutsceneHandler_StartManual
80052B4C,CutsceneHandler_StartScript
80052BB8,CutsceneCmd_Misc
80053354,CutsceneCmd_SetLightSetting
80053394,CutsceneCmd_StartSequence
800533D0,CutsceneCmd_StopSequence
8005340C,CutsceneCmd_FadeOutSequence
8005348C,CutsceneCmd_RumbleController
800534D0,CutsceneCmd_SetTime
80053574,CutsceneCmd_Destination
80055290,CutsceneCmd_Transition
80055C70,CutsceneCmd_UpdateCamEyeSpline
80055DC4,CutsceneCmd_UpdateCamAtSpline
80055F20,CutsceneCmd_SetCamEye
800560FC,CutsceneCmd_SetCamAt
800562A4,CutsceneCmd_Text
80056578,Cutscene_ProcessScript
80056F48,CutsceneHandler_RunScript
80056F8C,CutsceneHandler_StopManual
80056FCC,CutsceneHandler_StopScript
800570D4,Cutscene_SetupScripted
80057254,func_80069048
8005728C,func_8006907C
800572B0,Cutscene_HandleEntranceTriggers
800573D0,Cutscene_HandleConditionalTriggers
800575D8,Cutscene_SetScript
80057670,MemCpy
800576A0,MemSet
80057700,GetItem_Draw
80057744,GetItem_DrawMaskOrBombchu
800577DC,GetItem_DrawSoldOut
80057878,GetItem_DrawBlueFire
80057A1C,GetItem_DrawPoes
80057C10,GetItem_DrawFairy
80057DE8,GetItem_DrawMirrorShield
80057F58,GetItem_DrawSkullToken
800580C0,GetItem_DrawEggOrMedallion
80058174,GetItem_DrawCompass
8005826C,GetItem_DrawPotion
8005842C,GetItem_DrawGoronSword
80058534,GetItem_DrawDekuNuts
80058648,GetItem_DrawRecoveryHeart
80058760,GetItem_DrawFish
80058868,GetItem_DrawOpa0
80058900,GetItem_DrawOpa0Xlu1
800589FC,GetItem_DrawXlu01
80058AB0,GetItem_DrawOpa10Xlu2
80058BC4,GetItem_DrawMagicArrow
80058CD8,GetItem_DrawMagicSpell
80058E28,GetItem_DrawOpa1023
80058F0C,GetItem_DrawOpa10Xlu32
80059038,GetItem_DrawSmallRupee
80059174,GetItem_DrawScale
800592D4,GetItem_DrawBulletBag
80059418,GetItem_DrawWallet
80059560,SfxSource_InitAll
80059590,SfxSource_UpdateAll
80059638,SfxSource_PlaySfxAtFixedWorldPos
80059720,QuestHint_CheckCondition
8005999C,QuestHint_CheckConditionChain
80059A30,QuestHint_CheckRandomCondition
80059C10,QuestHint_GetTextIdFromScript
80059D54,QuestHint_GetSariaTextId
80059DBC,QuestHint_GetNaviTextId
80059E00,Text_GetFaceReaction
80059E50,CutsceneFlags_UnsetAll
80059E80,CutsceneFlags_Set
80059EEC,CutsceneFlags_Unset
80059F5C,CutsceneFlags_Get
80059FD0,Curve_CubicHermiteSpline
8005A068,Curve_Interpolate
8005A210,SkelCurve_Clear
8005A240,SkelCurve_Init
8005A2F0,SkelCurve_Destroy
8005A320,SkelCurve_SetAnim
8005A358,SkelCurve_Update
8005A648,SkelCurve_DrawLimb
8005A9AC,SkelCurve_Draw
8005AA00,func_8006CFC0
8005AAB4,func_8006D074
8005AAF0,func_8006D0AC
8005AB30,func_8006D0EC
8005AFC8,func_8006D684
8005B53C,func_8006DC68
8005B64C,func_8006DD9C
8005B6E0,Jpeg_ScheduleDecoderTask
8005B81C,Jpeg_CopyToZbuffer
8005B954,Jpeg_GetUnalignedU16
8005B9A0,Jpeg_ParseMarkers
8005BB6C,Jpeg_Decode
8005BEA0,KaleidoSetup_Update
8005C10C,KaleidoSetup_Init
8005C284,KaleidoSetup_Destroy
8005C2D0,func_8006EE50
8005C2E4,Font_LoadChar
8005C334,Font_LoadMessageBoxIcon
8005C378,Font_LoadOrderedFont
8005C4A0,Environment_ZBufValToFixedPoint
8005C4D8,Environment_GetPixelDepth
8005C504,Environment_GraphCallback
8005C548,Environment_Init
8005CA18,Environment_SmoothStepToU8
8005CB50,Environment_SmoothStepToS8
8005CC90,Environment_LerpWeight
8005CD14,Environment_LerpWeightAccelDecel
8005CED4,Environment_UpdateStorm
8005CFC8,Environment_UpdateSkybox
8005D8B4,Environment_EnableUnderwaterLights
8005D92C,Environment_DisableUnderwaterLights
8005D9A4,Environment_Update
8005F800,Environment_DrawSunAndMoon
80060044,Environment_DrawSunLensFlare
80060118,Environment_DrawLensFlare
80060D5C,Environment_RandCentered
80060D84,Environment_DrawRain
80061320,Environment_ChangeLightSetting
800613A4,Environment_DrawSkyboxFilters
800615C4,Environment_DrawLightningFlash
8006165C,Environment_UpdateLightningStrike
80061964,Environment_AddLightningBolts
800619CC,Environment_DrawLightning
80061E14,Environment_PlaySceneSequence
80062004,Environment_PlayTimeBasedSequence
8006231C,Environment_DrawCustomLensFlare
800623C8,Environment_InitGameOverLights
800625B0,Environment_FadeInGameOverLights
80062864,Environment_FadeOutGameOverLights
80062B80,Environment_UpdateRain
80062BE8,Environment_FillScreen
80062DB8,Environment_DrawSandstorm
80063810,Environment_AdjustLights
80063A3C,Environment_GetBgsDayCount
80063A4C,Environment_ClearBgsDayCount
80063A5C,Environment_GetTotalDays
80063A6C,Environment_ForcePlaySequence
80063A84,Environment_IsForcedSequenceDisabled
80063AAC,Environment_PlayStormNatureAmbience
80063B0C,Environment_StopStormNatureAmbience
80063B6C,Environment_WarpSongLeave
80063C60,Lib_MemSet
80063CB4,Math_CosS
80063CF4,Math_SinS
80063D34,Math_ScaledStepToS
80063E04,Math_StepToS
80063E8C,Math_StepToF
80063F20,Math_StepUntilAngleS
80063F88,Math_StepUntilS
80063FE8,Math_StepToAngleS
800640AC,Math_StepUntilF
800640FC,Math_AsymStepToF
800641A4,func_80077D10
80064220,Rand_S16Offset
80064274,Rand_S16OffsetStride
800642DC,Math_Vec3f_Copy
800642FC,Math_Vec3s_ToVec3f
80064340,Math_Vec3f_Sum
80064378,Math_Vec3f_Diff
800643B0,Math_Vec3s_DiffToVec3f
8006440C,Math_Vec3f_Scale
80064448,Math_Vec3f_DistXYZ
8006448C,Math_Vec3f_DistXYZAndStoreDiff
800644E8,Math_Vec3f_DistXZ
8006451C,Math_Vec3f_DiffY
80064530,Math_Vec3f_Yaw
80064564,Math_Vec3f_Pitch
800645AC,Actor_ProcessInitChain
80064624,IChain_Apply_u8
80064640,IChain_Apply_s8
8006465C,IChain_Apply_u16
80064678,IChain_Apply_s16
80064694,IChain_Apply_u32
800646B0,IChain_Apply_s32
800646CC,IChain_Apply_f32
800646F0,IChain_Apply_f32div1000
80064720,IChain_Apply_Vec3f
8006474C,IChain_Apply_Vec3fdiv1000
80064784,IChain_Apply_Vec3s
800647A8,Math_SmoothStepToF
800648B0,Math_ApproachF
80064920,Math_ApproachZeroF
80064974,Math_SmoothStepToDegF
80064B38,Math_SmoothStepToS
80064C54,Math_ApproachS
80064CF8,Color_RGBA8_Copy
80064D20,func_80078884
80064D68,func_800788CC
80064DB0,func_80078914
80064E00,Health_InitMeter
80064EDC,Health_UpdateMeter
800652C0,func_80078E18
800652E0,func_80078E34
80065330,func_80078E84
800653C8,Health_DrawMeter
80066044,Health_UpdateBeatingHeart
80066130,Health_IsCritical
800661A0,Lights_PointSetInfo
800661FC,Lights_PointNoGlowSetInfo
80066260,Lights_PointGlowSetInfo
800662C8,Lights_PointSetColorAndRadius
800662FC,Lights_DirectionalSetInfo
80066354,Lights_Reset
80066390,Lights_Draw
800664D4,Lights_FindSlot
80066504,Lights_BindPoint
80066860,Lights_BindDirectional
800668C8,Lights_BindAll
80066964,Lights_FindBufSlot
800669F0,Lights_FreeNode
80066A68,LightContext_Init
80066AD4,LightContext_SetAmbientColor
80066B00,LightContext_SetFog
80066B3C,LightContext_NewLights
80066B74,LightContext_InitList
80066B84,LightContext_DestroyList
80066BE0,LightContext_InsertLight
80066C40,LightContext_RemoveLight
80066CA4,Lights_NewAndDraw
80066DEC,Lights_New
80066E34,Lights_GlowCheck
80067038,Lights_DrawGlow
80067240,ZeldaArena_Malloc
80067268,ZeldaArena_MallocR
80067290,ZeldaArena_Realloc
800672C0,ZeldaArena_Free
800672E8,ZeldaArena_Calloc
80067340,ZeldaArena_GetSizes
80067378,ZeldaArena_Check
8006739C,ZeldaArena_Init
800673CC,ZeldaArena_Cleanup
800673F0,ZeldaArena_IsInitalized
80067420,MapMark_Init
800674F0,MapMark_ClearPointers
80067544,MapMark_DrawForDungeon
80067A20,MapMark_Draw
80067A70,PreNmiBuff_Init
80067AE8,PreNmiBuff_SetReset
80067B1C,PreNmiBuff_IsResetting
80067B30,Sched_FlushTaskQueue
80067BB0,OLib_Vec3fDist
80067BF4,OLib_Vec3fDistOutDiff
80067C50,OLib_Vec3fDistXZ
80067C84,OLib_ClampMinDist
80067CD4,OLib_ClampMaxDist
80067D24,OLib_Vec3fDistNormalize
80067DD4,OLib_VecSphToVec3f
80067E80,OLib_VecGeoToVec3f
80067EC4,OLib_Vec3fToVecSph
80068018,OLib_Vec3fToVecGeo
80068060,OLib_Vec3fDiffToVecSph
800680B4,OLib_Vec3fDiffToVecGeo
80068108,OLib_Vec3fDiffRad
80068198,OLib_Vec3fDiffDegF
80068200,OLib_Vec3fDiffBinAng
800682A0,OnePointCutscene_AddVecGeoToVec3f
80068320,OnePointCutscene_Vec3fYaw
80068388,OnePointCutscene_Vec3sToVec3f
800683CC,OnePointCutscene_BgCheckLineTest
8006841C,OnePointCutscene_RaycastDown
80068444,OnePointCutscene_SetCsCamPoints
80068478,OnePointCutscene_SetInfo
8006BBB4,OnePointCutscene_SetAsChild
8006BBFC,OnePointCutscene_RemoveCamera
8006BCD0,OnePointCutscene_Init
8006BF88,OnePointCutscene_EndCutscene
8006BFE4,OnePointCutscene_Attention
8006C150,OnePointCutscene_AttentionSetSfx
8006C1A4,OnePointCutscene_EnableAttention
8006C1B4,OnePointCutscene_DisableAttention
8006C1C8,OnePointCutscene_CheckForCategory
8006C228,OnePointCutscene_Noop
8006C240,Map_SavePlayerInitialInfo
8006C2A0,Map_SetPaletteData
8006C31C,Map_SetFloorPalettesData
8006C4D4,Map_InitData
8006C7C0,Map_InitRoomData
8006C89C,Map_Destroy
8006C910,Map_Init
8006CBF0,Minimap_DrawCompassIcons
8006D034,Minimap_Draw
8006DB5C,Map_GetFloorTextIndexOffset
8006DB84,Map_Update
8006DEB0,Interface_ChangeHudVisibilityMode
8006DEE4,Interface_RaiseButtonAlphas
8006E01C,Interface_DimButtonAlphas
8006E0F0,Interface_UpdateHudAlphas
8006E910,func_80083108
8006F82C,Interface_SetSceneRestrictions
8006F974,Gfx_TextureIA8
8006FBA4,Gfx_TextureI8
8006FDD4,Inventory_SwapAgeEquipment
80070058,Interface_InitHorsebackArchery
800700A0,func_800849EC
80070120,Interface_LoadItemIcon1
800701D0,Interface_LoadItemIcon2
80070280,func_80084BF4
8007039C,Item_Give
80071A18,Item_CheckObtainability
80071F58,Inventory_DeleteItem
80071FD8,Inventory_ReplaceItem
8007208C,Inventory_HasEmptyBottle
800720FC,Inventory_HasSpecificBottle
80072174,Inventory_UpdateBottleItem
8007220C,Inventory_ConsumeFairy
800722E4,func_80086D5C
8007231C,Interface_LoadActionLabel
80072480,Interface_SetDoAction
80072508,Interface_SetNaviCall
8007260C,Interface_LoadActionLabelB
800726E4,Health_ChangeBy
800727C8,Health_GiveHearts
800727F4,Rupees_ChangeBy
8007281C,Inventory_ChangeAmmo
80072B28,Magic_Fill
80072B70,Magic_Reset
80072BB0,Magic_RequestChange
80072E68,Magic_Update
80073714,Magic_DrawMeter
80073F10,Interface_SetSubTimer
80073F60,Interface_SetSubTimerToFinalSecond
80073FA4,Interface_SetTimer
80073FF4,Interface_DrawActionLabel
800740DC,Interface_DrawItemButtons
80074ED4,Interface_DrawItemIconTexture
8007507C,Interface_DrawAmmoCount
8007551C,Interface_DrawActionButton
80075700,Interface_InitVertices
80075BC0,func_8008A8B8
80075CA0,func_8008A994
80075CE8,Interface_Draw
8007888C,Interface_Update
80079590,Path_GetByIndex
800795D4,Path_OrientAndGetDistSq
800796C0,Path_CopyLastPoint
80079760,FrameAdvance_Init
80079770,FrameAdvance_Update
80079810,Player_SetBootData
8007999C,Player_InBlockingCsMode
80079A4C,Player_InCsMode
80079A88,func_8008E9C4
80079A98,Player_IsChildWithHylianShield
80079AC0,Player_ActionToModelGroup
80079B0C,Player_SetModelsForHoldingShield
80079BF8,Player_SetModels
80079CD0,Player_SetModelGroup
80079D3C,func_8008EC70
80079D74,Player_SetEquipmentData
80079E64,Player_UpdateBottleHeld
80079EB8,func_8008EDF0
80079ED4,func_8008EE08
80079F78,func_8008EEAC
80079FFC,func_8008EF30
8007A014,func_8008EF44
8007A030,Player_IsBurningStickInRange
8007A108,Player_GetStrength
8007A154,Player_GetMask
8007A164,Player_UnsetMask
8007A174,Player_HasMirrorShieldEquipped
8007A18C,Player_HasMirrorShieldSetToDraw
8007A1B8,Player_ActionToMagicSpell
8007A1E4,Player_HoldsHookshot
8007A208,func_8008F128
8007A23C,Player_ActionToMeleeWeapon
8007A264,Player_GetMeleeWeaponHeld
8007A288,Player_HoldsTwoHandedWeapon
8007A2B4,Player_HoldsBrokenKnife
8007A30C,Player_ActionToBottle
8007A338,Player_GetBottleHeld
8007A358,Player_ActionToExplosive
8007A384,Player_GetExplosiveHeld
8007A3A4,func_8008F2BC
8007A3E0,Player_GetEnvironmentalHazard
8007A558,Player_DrawImpl
8007A904,func_8008F87C
8007AD50,Player_OverrideLimbDrawGameplayCommon
8007B0A4,Player_OverrideLimbDrawGameplayDefault
8007B390,Player_OverrideLimbDrawGameplayFirstPerson
8007B4E0,Player_OverrideLimbDrawGameplayCrawling
8007B524,func_80090480
8007B6AC,Player_UpdateShieldCollider
8007B780,func_800906D4
8007B890,Player_DrawGetItemImpl
8007BA24,Player_DrawGetItem
8007BA9C,func_80090A28
8007BB70,Player_DrawHookshotReticle
8007BD44,Player_PostLimbDrawGameplay
8007C6AC,func_80091738
8007C7D8,Player_OverrideLimbDrawPause
8007C97C,Player_DrawPauseImpl
8007D064,Player_DrawPause
8007D240,func_80092320
8007D254,PreNMI_Update
8007D29C,PreNMI_Draw
8007D354,PreNMI_Main
8007D388,PreNMI_Destroy
8007D394,PreNMI_Init
8007D3E0,Quake_AddVecGeoToVec3f
8007D460,Quake_UpdateShakeInfo
8007D688,Quake_CallbackType1
8007D710,Quake_CallbackType5
8007D784,Quake_CallbackType6
8007D808,Quake_CallbackType3
8007D8A0,Quake_CallbackType2
8007D910,Quake_CallbackType4
8007D9A8,Quake_GetFreeIndex
8007DA0C,Quake_RequestImpl
8007DAC4,Quake_Remove
8007DAEC,Quake_GetRequest
8007DB48,Quake_SetValue
8007DC78,Quake_SetSpeed
8007DCC0,Quake_SetDuration
8007DD10,Quake_GetTimeLeft
8007DD48,Quake_SetPerturbations
8007DDB0,Quake_SetOrientation
8007DE18,Quake_Init
8007DE6C,Quake_Request
8007DE90,Quake_RemoveRequest
8007DED8,Quake_Update
8007FB50,func_80095AA0
8007FB68,Room_DrawNormal
8007FD54,Room_DrawCullable
800801DC,Room_DecodeJpeg
80080264,Room_DrawBackground2D
80080560,Room_DrawImageSingle
80080910,Room_GetImageMultiBgEntry
800809FC,Room_DrawImageMulti
80080DC8,Room_DrawImage
80080E30,func_80096FD4
80080E48,func_80096FE8
80080FE4,func_8009728C
8008114C,func_800973FC
800811F0,Room_Draw
80081240,func_80097534
800812E0,Sample_HandleStateChange
80081314,Sample_Draw
80081500,Sample_Main
8008152C,Sample_Destroy
80081538,Sample_SetupView
800815F0,Sample_LoadTitleStatic
80081650,Sample_Init
800816E0,Inventory_ChangeEquipment
80081738,Inventory_DeleteEquipment
80081844,Inventory_ChangeUpgrade
800818A0,Object_Spawn
80081984,Object_InitBank
80081AE0,Object_UpdateBank
80081BD8,Object_GetIndex
80081C38,Object_IsLoaded
80081C68,func_800981B8
80081CF0,func_800982FC
80081D50,Scene_ExecuteCommands
80081DD4,Scene_CommandPlayerEntryList
80081EB0,Scene_CommandActorEntryList
80081F08,Scene_CommandUnused2
80081F50,Scene_CommandCollisionHeader
80082080,Scene_CommandRoomList
800820D8,Scene_CommandSpawnList
80082120,Scene_CommandSpecialFiles
800821E8,Scene_CommandRoomBehavior
80082240,Scene_CommandRoomShape
80082288,Scene_CommandObjectList
8008243C,Scene_CommandLightList
800824EC,Scene_CommandPathList
80082534,Scene_CommandTransitionActorEntryList
8008258C,TransitionActor_InitContext
8008259C,Scene_CommandLightSettingsList
800825F4,Scene_CommandSkyboxSettings
80082638,Scene_CommandSkyboxDisables
80082660,Scene_CommandTimeSettings
80082974,Scene_CommandWindSettings
800829D8,Scene_CommandExitList
80082A20,Scene_CommandUndefined9
80082A30,Scene_CommandSoundSettings
