80000400,entrypoint
8003C2CC,Camera_Jump4
8003C2EC,Camera_Jump0
8003C30C,Camera_Battle1
8003D048,Camera_Battle2
8003D068,Camera_Battle3
8003D088,Camera_Battle4
8003D3E0,Camera_Battle0
8003D400,Camera_KeepOn1
8003E150,Camera_KeepOn2
8003E170,Camera_KeepOn3
8003EBC4,Camera_KeepOn4
8003F9DC,Camera_KeepOn0
8003FC7C,Camera_Fixed1
8003FF68,Camera_Fixed2
8004031C,Camera_Fixed3
8004051C,Camera_Fixed4
800408A8,Camera_Fixed0
800408C8,Camera_Subj1
800408E8,Camera_Subj2
80040908,Camera_Subj3
80040F0C,Camera_Subj4
80041540,Camera_Subj0
80041560,Camera_Data0
80041580,Camera_Data1
800415A0,Camera_Data2
800415C0,Camera_Data3
800415E0,Camera_Data4
800418CC,Camera_Unique1
80041D50,Camera_Unique2
80042108,Camera_Unique3
8004260C,Camera_Unique0
80042BC0,Camera_Unique4
80042BE0,Camera_Unique5
80042C00,Camera_Unique6
80042D30,Camera_Unique7
80042F34,Camera_Unique8
80042F54,Camera_Unique9
800443B0,Camera_Vec3fCopy
800443D0,Camera_RotateAroundPoint
8004442C,Camera_Demo1
80044604,Camera_Demo2
80044624,Camera_Demo3
80045110,Camera_Demo4
80045130,Camera_Demo5
80045B08,Camera_Demo6
80045DAC,Camera_Demo7
80045DE0,Camera_Demo8
80045E00,Camera_Demo9
80046220,Camera_Demo0
80046240,Camera_Special0
80046388,Camera_Special1
800463A8,Camera_Special2
800463C8,Camera_Special3
800463E8,Camera_Special4
8004658C,Camera_Special5
80046930,Camera_Special7
80046C7C,Camera_Special6
800470EC,Camera_Special8
8004710C,Camera_Special9
80047840,Camera_Create
80047890,Camera_Destroy
800478B8,Camera_Init
80047AD8,func_80057FC4
80047C2C,Camera_Stub80058140
80047C38,Camera_InitDataUsingPlayer
80047E34,Camera_ChangeStatus
80047E50,Camera_UpdateWater
8004826C,Camera_UpdateHotRoom
800482AC,Camera_UpdateDistortion
8004860C,Camera_Update
80048E3C,Camera_Finish
80048FA8,Camera_SetNewModeStateFlags
80048FCC,Camera_RequestModeImpl
80049330,Camera_RequestMode
8004935C,Camera_CheckValidMode
800493C8,Camera_RequestSettingImpl
800495BC,Camera_RequestSetting
800495E8,Camera_RequestBgCam
800496BC,Camera_GetInputDir
800496E0,Camera_GetInputDirPitch
80049708,Camera_GetInputDirYaw
80049730,Camera_GetCamDir
80049754,Camera_GetCamDirPitch
8004977C,Camera_GetCamDirYaw
800497A4,Camera_RequestQuake
80049818,Camera_SetViewParam
800499AC,Camera_UnsetViewFlag
800499D4,Camera_OverwriteStateFlags
800499F0,Camera_ResetAnim
80049A00,Camera_SetCSParams
80049A94,Camera_SetStateFlag
80049AB8,Camera_UnsetStateFlag
80049AE0,Camera_ChangeDoorCam
80049BE0,Camera_Copy
80049D28,Camera_IsDebugCamEnabled
80049D34,Camera_GetQuakeOffset
80049D58,Camera_SetCameraData
80049DA4,func_8005B198
80049DB4,Camera_SetFinishedFlag
80049E10,DamageTable_Get
80049E3C,DamageTable_Clear
80049E70,Collider_InitBase
80049EB8,Collider_DestroyBase
80049ECC,Collider_SetBaseToActor
80049F0C,Collider_SetBaseType1
80049F50,Collider_SetBase
80049F94,Collider_ResetATBase
80049FB0,Collider_ResetACBase
80049FCC,Collider_ResetOCBase
80049FF4,Collider_InitTouch
8004A01C,Collider_DestroyTouch
8004A030,Collider_SetTouch
8004A058,Collider_ResetATInfo_Unk
8004A068,Collider_InitBump
8004A098,Collider_DestroyBump
8004A0AC,Collider_SetBump
8004A0D4,Collider_InitInfo
8004A154,Collider_DestroyInfo
8004A194,Collider_SetInfo
8004A20C,Collider_ResetATInfo
8004A244,Collider_ResetACInfo
8004A27C,Collider_ResetOCInfo
8004A294,Collider_InitJntSphElementDim
8004A2DC,Collider_DestroyJntSphElementDim
8004A2F0,Collider_SetJntSphElementDim
8004A348,Collider_InitJntSphElement
8004A388,Collider_DestroyJntSphElement
8004A3C8,Collider_SetJntSphElement
8004A418,Collider_ResetJntSphElementAT
8004A43C,Collider_ResetJntSphElementAC
8004A460,Collider_ResetJntSphElementOC
8004A484,Collider_InitJntSph
8004A4B0,Collider_FreeJntSph
8004A550,Collider_DestroyJntSph
8004A5E0,Collider_SetJntSphToActor
8004A6BC,Collider_SetJntSphAllocType1
8004A798,Collider_SetJntSphAlloc
8004A874,Collider_SetJntSph
8004A928,Collider_ResetJntSphAT
8004A9B4,Collider_ResetJntSphAC
8004AA40,Collider_ResetJntSphOC
8004AACC,Collider_InitCylinderDim
8004AB28,Collider_DestroyCylinderDim
8004AB3C,Collider_SetCylinderDim
8004AB7C,Collider_InitCylinder
8004ABCC,Collider_DestroyCylinder
8004AC1C,Collider_SetCylinderToActor
8004AC84,Collider_SetCylinderType1
8004ACEC,Collider_SetCylinder
8004AD54,Collider_ResetCylinderAT
8004AD94,Collider_ResetCylinderAC
8004ADD4,Collider_ResetCylinderOC
8004AE14,Collider_InitTrisElementDim
8004AE60,Collider_DestroyTrisElementDim
8004AE74,Collider_SetTrisElementDim
8004AF28,Collider_InitTrisElement
8004AF68,Collider_DestroyTrisElement
8004AFA8,Collider_SetTrisElement
8004AFF8,Collider_ResetTrisElementAT
8004B01C,Collider_ResetTrisElementAC
8004B040,Collider_ResetTrisElementOC
8004B064,Collider_InitTris
8004B090,Collider_FreeTris
8004B148,Collider_DestroyTris
8004B1EC,Collider_SetTrisAllocType1
8004B2EC,Collider_SetTrisAlloc
8004B3EC,Collider_SetTris
8004B4B8,Collider_ResetTrisAT
8004B558,Collider_ResetTrisAC
8004B5F8,Collider_ResetTrisOC
8004B698,Collider_InitQuadDim
8004B6E4,Collider_DestroyQuadDim
8004B6F8,Collider_ResetQuadACDist
8004B714,Collider_SetQuadMidpoints
8004B7D0,Collider_SetQuadDim
8004B858,Collider_InitQuad
8004B8A8,Collider_DestroyQuad
8004B8F8,Collider_SetQuadType1
8004B960,Collider_SetQuad
8004B9C8,Collider_ResetQuadAT
8004BA18,Collider_ResetQuadAC
8004BA58,Collider_ResetQuadOC
8004BA98,Collider_QuadSetNearestAC
8004BB48,Collider_InitLine
8004BBA8,Collider_DestroyLine
8004BBBC,Collider_SetLinePoints
8004BC00,Collider_SetLine
8004BC2C,Collider_ResetLineOC
8004BC48,CollisionCheck_InitContext
8004BC68,CollisionCheck_DestroyContext
8004BC78,CollisionCheck_ClearContext
8004BD20,CollisionCheck_EnableSAC
8004BD38,CollisionCheck_DisableSAC
8004BD50,CollisionCheck_SetAT
8004BE30,CollisionCheck_SetAT_SAC
8004BF40,CollisionCheck_SetAC
8004C020,CollisionCheck_SetAC_SAC
8004C130,CollisionCheck_SetOC
8004C210,CollisionCheck_SetOC_SAC
8004C320,CollisionCheck_SetOCLine
8004C3AC,CollisionCheck_SkipTouch
8004C3D0,CollisionCheck_SkipBump
8004C3F4,CollisionCheck_NoSharedFlags
8004C41C,CollisionCheck_NoBlood
8004C430,CollisionCheck_BlueBlood
8004C59C,CollisionCheck_GreenBlood
8004C708,CollisionCheck_WaterBurst
8004C744,CollisionCheck_RedBlood
8004C768,CollisionCheck_RedBloodUnused
8004C78C,CollisionCheck_HitSolid
8004C99C,CollisionCheck_SwordHitAudio
8004CAA8,CollisionCheck_HitEffects
8004CCA8,CollisionCheck_SetBounce
8004CCC8,CollisionCheck_SetATvsAC
8004CE70,CollisionCheck_AC_JntSphVsJntSph
8004D11C,CollisionCheck_AC_JntSphVsCyl
8004D368,CollisionCheck_AC_CylVsJntSph
8004D5DC,CollisionCheck_AC_JntSphVsTris
8004D7FC,CollisionCheck_AC_TrisVsJntSph
8004DA10,CollisionCheck_AC_JntSphVsQuad
8004DC30,CollisionCheck_AC_QuadVsJntSph
8004DE94,CollisionCheck_AC_CylVsCyl
8004E068,CollisionCheck_AC_CylVsTris
8004E22C,CollisionCheck_AC_TrisVsCyl
8004E3EC,CollisionCheck_AC_CylVsQuad
8004E660,CollisionCheck_AC_QuadVsCyl
8004E90C,CollisionCheck_AC_TrisVsTris
8004EB60,CollisionCheck_AC_TrisVsQuad
8004EDF0,CollisionCheck_AC_QuadVsTris
8004F088,CollisionCheck_AC_QuadVsQuad
8004F318,CollisionCheck_SetJntSphHitFX
8004F3F8,CollisionCheck_SetCylHitFX
8004F490,CollisionCheck_SetTrisHitFX
8004F578,CollisionCheck_SetQuadHitFX
8004F610,CollisionCheck_SetHitEffects
8004F6E4,CollisionCheck_AC
8004F80C,CollisionCheck_AT
8004F8DC,CollisionCheck_GetMassType
8004F918,CollisionCheck_SetOCvsOC
8004FC48,CollisionCheck_OC_JntSphVsJntSph
8004FE18,CollisionCheck_OC_JntSphVsCyl
8004FF78,CollisionCheck_OC_CylVsJntSph
8004FFA4,CollisionCheck_OC_CylVsCyl
80050074,CollisionCheck_SkipOC
80050098,CollisionCheck_Incompatible
80050118,CollisionCheck_OC
800502A8,CollisionCheck_InitInfo
800502F0,CollisionCheck_ResetDamage
8005031C,CollisionCheck_SetInfoNoDamageTable
80050344,CollisionCheck_SetInfo
80050370,CollisionCheck_SetInfo2
800503A4,CollisionCheck_SetInfoGetDamageTable
800503DC,CollisionCheck_ApplyDamage
8005059C,CollisionCheck_ApplyDamageJntSph
80050644,CollisionCheck_ApplyDamageCyl
80050664,CollisionCheck_ApplyDamageTris
800506F8,CollisionCheck_ApplyDamageQuad
80050718,CollisionCheck_Damage
800507D8,CollisionCheck_LineOC_JntSph
800508F0,CollisionCheck_LineOC_Cyl
80050968,CollisionCheck_LineOC
80050AB0,CollisionCheck_LineOCCheckAll
80050AD4,CollisionCheck_LineOCCheck
80050B00,Collider_UpdateCylinder
80050B44,Collider_SetCylinderPosition
80050B64,Collider_SetQuadVertices
80050BD4,Collider_SetTrisVertices
80050C94,Collider_SetTrisDim
80050CE4,Collider_UpdateSpheres
80050E68,CollisionCheck_SpawnRedBlood
80050FC8,CollisionCheck_SpawnWaterDroplets
80051124,CollisionCheck_SpawnShieldParticles
800511B8,CollisionCheck_SpawnShieldParticlesMetal
80051204,CollisionCheck_SpawnShieldParticlesMetalSfx
80051250,CollisionCheck_SpawnShieldParticlesMetal2
80051270,CollisionCheck_SpawnShieldParticlesWood
80051330,CollisionCheck_CylSideVsLineSeg
80051A34,CollisionCheck_GetSwordDamage
80051AA0,SaveContext_Init
80051B50,Regs_Init
80051BE0,DebugCamera_ScreenText
80051BF4,DebugCamera_ScreenTextColored
80051CB0,DebugCamera_DrawScreenText
80051D94,Debug_DrawText
80051E60,DebugDisplay_Init
80051E70,DebugDisplay_AddObject
80051F4C,DebugDisplay_DrawObjects
80051FDC,DebugDisplay_DrawSpriteI8
800521BC,DebugDisplay_DrawPolygon
80052310,Cutscene_InitContext
80052328,Cutscene_StartManual
80052340,Cutscene_StopManual
80052364,Cutscene_UpdateManual
800523B0,Cutscene_UpdateScripted
80052464,CutsceneHandler_DoNothing
80052474,Cutscene_StepTimer
800524AC,CutsceneHandler_StartManual
8005250C,CutsceneHandler_StartScript
80052578,CutsceneCmd_Misc
80052D14,CutsceneCmd_SetLightSetting
80052D54,CutsceneCmd_StartSequence
80052D90,CutsceneCmd_StopSequence
80052DCC,CutsceneCmd_FadeOutSequence
80052E4C,CutsceneCmd_RumbleController
80052E90,CutsceneCmd_SetTime
80052F34,CutsceneCmd_Destination
80054C50,CutsceneCmd_Transition
80055630,CutsceneCmd_UpdateCamEyeSpline
80055784,CutsceneCmd_UpdateCamAtSpline
800558E0,CutsceneCmd_SetCamEye
80055ABC,CutsceneCmd_SetCamAt
80055C64,CutsceneCmd_Text
80055F38,Cutscene_ProcessScript
80056908,CutsceneHandler_RunScript
8005694C,CutsceneHandler_StopManual
8005698C,CutsceneHandler_StopScript
80056A94,Cutscene_SetupScripted
80056C14,func_80069048
80056C4C,func_8006907C
80056C70,Cutscene_HandleEntranceTriggers
80056D90,Cutscene_HandleConditionalTriggers
80056F98,Cutscene_SetScript
80057030,MemCpy
80057060,MemSet
800570C0,GetItem_Draw
80057104,GetItem_DrawMaskOrBombchu
8005719C,GetItem_DrawSoldOut
80057238,GetItem_DrawBlueFire
800573DC,GetItem_DrawPoes
800575D0,GetItem_DrawFairy
800577A8,GetItem_DrawMirrorShield
80057918,GetItem_DrawSkullToken
80057A80,GetItem_DrawEggOrMedallion
80057B34,GetItem_DrawCompass
80057C2C,GetItem_DrawPotion
80057DEC,GetItem_DrawGoronSword
80057EF4,GetItem_DrawDekuNuts
80058008,GetItem_DrawRecoveryHeart
80058120,GetItem_DrawFish
80058228,GetItem_DrawOpa0
800582C0,GetItem_DrawOpa0Xlu1
800583BC,GetItem_DrawXlu01
80058470,GetItem_DrawOpa10Xlu2
80058584,GetItem_DrawMagicArrow
80058698,GetItem_DrawMagicSpell
800587E8,GetItem_DrawOpa1023
800588CC,GetItem_DrawOpa10Xlu32
800589F8,GetItem_DrawSmallRupee
80058B34,GetItem_DrawScale
80058C94,GetItem_DrawBulletBag
80058DD8,GetItem_DrawWallet
80058F20,SfxSource_InitAll
80058F50,SfxSource_UpdateAll
80058FF8,SfxSource_PlaySfxAtFixedWorldPos
800590E0,QuestHint_CheckCondition
8005935C,QuestHint_CheckConditionChain
800593F0,QuestHint_CheckRandomCondition
800595D0,QuestHint_GetTextIdFromScript
80059714,QuestHint_GetSariaTextId
8005977C,QuestHint_GetNaviTextId
800597C0,Text_GetFaceReaction
80059810,CutsceneFlags_UnsetAll
80059840,CutsceneFlags_Set
800598AC,CutsceneFlags_Unset
8005991C,CutsceneFlags_Get
80059990,Curve_CubicHermiteSpline
80059A28,Curve_Interpolate
80059BD0,SkelCurve_Clear
80059C00,SkelCurve_Init
80059CB0,SkelCurve_Destroy
80059CE0,SkelCurve_SetAnim
80059D18,SkelCurve_Update
8005A008,SkelCurve_DrawLimb
8005A36C,SkelCurve_Draw
8005A3C0,func_8006CFC0
8005A474,func_8006D074
8005A4B0,func_8006D0AC
8005A4F0,func_8006D0EC
8005A988,func_8006D684
8005AEFC,func_8006DC68
8005B00C,func_8006DD9C
8005B0A0,Jpeg_ScheduleDecoderTask
8005B1DC,Jpeg_CopyToZbuffer
8005B314,Jpeg_GetUnalignedU16
8005B360,Jpeg_ParseMarkers
8005B52C,Jpeg_Decode
8005B860,KaleidoSetup_Update
8005BACC,KaleidoSetup_Init
8005BC44,KaleidoSetup_Destroy
8005BC90,func_8006EE50
8005BCE4,Font_LoadChar
8005BD34,Font_LoadMessageBoxIcon
8005BD78,Font_LoadOrderedFont
8005BEA0,Environment_ZBufValToFixedPoint
8005BED8,Environment_GetPixelDepth
8005BF04,Environment_GraphCallback
8005BF48,Environment_Init
8005C418,Environment_SmoothStepToU8
8005C550,Environment_SmoothStepToS8
8005C690,Environment_LerpWeight
8005C714,Environment_LerpWeightAccelDecel
8005C8D4,Environment_UpdateStorm
8005C9C8,Environment_UpdateSkybox
8005D2B4,Environment_EnableUnderwaterLights
8005D32C,Environment_DisableUnderwaterLights
8005D3A4,Environment_Update
8005F1D4,Environment_DrawSunAndMoon
8005FA18,Environment_DrawSunLensFlare
8005FAEC,Environment_DrawLensFlare
80060730,Environment_RandCentered
80060758,Environment_DrawRain
80060CE8,Environment_ChangeLightSetting
80060D6C,Environment_DrawSkyboxFilters
80060F8C,Environment_DrawLightningFlash
80061024,Environment_UpdateLightningStrike
8006132C,Environment_AddLightningBolts
80061394,Environment_DrawLightning
800617DC,Environment_PlaySceneSequence
800619CC,Environment_PlayTimeBasedSequence
80061CE4,Environment_DrawCustomLensFlare
80061D90,Environment_InitGameOverLights
80061F78,Environment_FadeInGameOverLights
8006222C,Environment_FadeOutGameOverLights
80062548,Environment_UpdateRain
800625B0,Environment_FillScreen
80062780,Environment_DrawSandstorm
800631D8,Environment_AdjustLights
80063404,Environment_GetBgsDayCount
80063414,Environment_ClearBgsDayCount
80063424,Environment_GetTotalDays
80063434,Environment_ForcePlaySequence
8006344C,Environment_IsForcedSequenceDisabled
80063474,Environment_PlayStormNatureAmbience
800634D4,Environment_StopStormNatureAmbience
80063534,Environment_WarpSongLeave
80063630,Lib_MemSet
80063684,Math_CosS
800636C4,Math_SinS
80063704,Math_ScaledStepToS
800637D4,Math_StepToS
8006385C,Math_StepToF
800638F0,Math_StepUntilAngleS
80063958,Math_StepUntilS
800639B8,Math_StepToAngleS
80063A7C,Math_StepUntilF
80063ACC,Math_AsymStepToF
80063B74,Lib_GetControlStickData
80063BF0,Rand_S16Offset
80063C44,Rand_S16OffsetStride
80063CAC,Math_Vec3f_Copy
80063CCC,Math_Vec3s_ToVec3f
80063D10,Math_Vec3f_Sum
80063D48,Math_Vec3f_Diff
80063D80,Math_Vec3s_DiffToVec3f
80063DDC,Math_Vec3f_Scale
80063E18,Math_Vec3f_DistXYZ
80063E5C,Math_Vec3f_DistXYZAndStoreDiff
80063EB8,Math_Vec3f_DistXZ
80063EEC,Math_Vec3f_DiffY
80063F00,Math_Vec3f_Yaw
80063F34,Math_Vec3f_Pitch
80063F7C,Actor_ProcessInitChain
80063FF4,IChain_Apply_u8
80064010,IChain_Apply_s8
8006402C,IChain_Apply_u16
80064048,IChain_Apply_s16
80064064,IChain_Apply_u32
80064080,IChain_Apply_s32
8006409C,IChain_Apply_f32
800640C0,IChain_Apply_f32div1000
800640F0,IChain_Apply_Vec3f
8006411C,IChain_Apply_Vec3fdiv1000
80064154,IChain_Apply_Vec3s
80064178,Math_SmoothStepToF
80064280,Math_ApproachF
800642F0,Math_ApproachZeroF
80064344,Math_SmoothStepToDegF
80064508,Math_SmoothStepToS
80064624,Math_ApproachS
800646C8,Color_RGBA8_Copy
800646F0,Sfx_PlaySfxCentered
80064738,Sfx_PlaySfxCentered2
80064780,Sfx_PlaySfxAtPos
800647D0,Health_InitMeter
800648AC,Health_UpdateMeter
80064C90,func_80078E18
80064CB0,func_80078E34
80064D00,func_80078E84
80064D98,Health_DrawMeter
80065A14,Health_UpdateBeatingHeart
80065B00,Health_IsCritical
80065B70,Lights_PointSetInfo
80065BCC,Lights_PointNoGlowSetInfo
80065C30,Lights_PointGlowSetInfo
80065C98,Lights_PointSetColorAndRadius
80065CCC,Lights_DirectionalSetInfo
80065D24,Lights_Reset
80065D60,Lights_Draw
80065EA4,Lights_FindSlot
80065ED4,Lights_BindPoint
80066230,Lights_BindDirectional
80066298,Lights_BindAll
80066334,Lights_FindBufSlot
800663C0,Lights_FreeNode
80066438,LightContext_Init
800664A4,LightContext_SetAmbientColor
800664D0,LightContext_SetFog
8006650C,LightContext_NewLights
80066544,LightContext_InitList
80066554,LightContext_DestroyList
800665B0,LightContext_InsertLight
80066610,LightContext_RemoveLight
80066674,Lights_NewAndDraw
800667BC,Lights_New
80066804,Lights_GlowCheck
80066A08,Lights_DrawGlow
80066C10,ZeldaArena_Malloc
80066C38,ZeldaArena_MallocR
80066C60,ZeldaArena_Realloc
80066C90,ZeldaArena_Free
80066CB8,ZeldaArena_Calloc
80066D10,ZeldaArena_GetSizes
80066D48,ZeldaArena_Check
80066D6C,ZeldaArena_Init
80066D9C,ZeldaArena_Cleanup
80066DC0,ZeldaArena_IsInitialized
80066DF0,MapMark_Init
80066EC0,MapMark_ClearPointers
80066F14,MapMark_DrawForDungeon
800673F0,MapMark_Draw
80067440,PreNmiBuff_Init
800674B8,PreNmiBuff_SetReset
800674EC,PreNmiBuff_IsResetting
80067500,Sched_FlushTaskQueue
80067580,OLib_Vec3fDist
800675C4,OLib_Vec3fDistOutDiff
80067620,OLib_Vec3fDistXZ
80067654,OLib_ClampMinDist
800676A4,OLib_ClampMaxDist
800676F4,OLib_Vec3fDistNormalize
800677A4,OLib_VecSphToVec3f
80067850,OLib_VecGeoToVec3f
80067894,OLib_Vec3fToVecSph
800679E8,OLib_Vec3fToVecGeo
80067A30,OLib_Vec3fDiffToVecSph
80067A84,OLib_Vec3fDiffToVecGeo
80067AD8,OLib_Vec3fDiffRad
80067B68,OLib_Vec3fDiffDegF
80067BD0,OLib_Vec3fDiffBinAng
80067C70,OnePointCutscene_AddVecGeoToVec3f
80067CF0,OnePointCutscene_Vec3fYaw
80067D58,OnePointCutscene_Vec3sToVec3f
80067D9C,OnePointCutscene_BgCheckLineTest
80067DEC,OnePointCutscene_RaycastDown
80067E14,OnePointCutscene_SetCsCamPoints
80067E48,OnePointCutscene_SetInfo
8006B5E0,OnePointCutscene_SetAsChild
8006B628,OnePointCutscene_RemoveCamera
8006B6FC,OnePointCutscene_Init
8006B9B4,OnePointCutscene_EndCutscene
8006BA10,OnePointCutscene_Attention
8006BB7C,OnePointCutscene_AttentionSetSfx
8006BBD0,OnePointCutscene_EnableAttention
8006BBE0,OnePointCutscene_DisableAttention
8006BBF4,OnePointCutscene_CheckForCategory
8006BC54,OnePointCutscene_Noop
8006BC70,Map_SavePlayerInitialInfo
8006BCD0,Map_SetPaletteData
8006BD4C,Map_SetFloorPalettesData
8006BF04,Map_InitData
8006C1F0,Map_InitRoomData
8006C2CC,Map_Destroy
8006C340,Map_Init
8006C620,Minimap_DrawCompassIcons
8006CA64,Minimap_Draw
8006D58C,Map_GetFloorTextIndexOffset
8006D5B4,Map_Update
8006D8E0,Interface_ChangeHudVisibilityMode
8006D914,Interface_RaiseButtonAlphas
8006DA4C,Interface_DimButtonAlphas
8006DB20,Interface_UpdateHudAlphas
8006E340,func_80083108
8006F25C,Interface_SetSceneRestrictions
8006F3A4,Gfx_TextureIA8
8006F5D4,Gfx_TextureI8
8006F804,Inventory_SwapAgeEquipment
8006FA88,Interface_InitHorsebackArchery
8006FAD0,func_800849EC
8006FB50,Interface_LoadItemIcon1
8006FC00,Interface_LoadItemIcon2
8006FCB0,func_80084BF4
8006FDCC,Item_Give
80071420,Item_CheckObtainability
80071960,Inventory_DeleteItem
800719E0,Inventory_ReplaceItem
80071A94,Inventory_HasEmptyBottle
80071B04,Inventory_HasSpecificBottle
80071B7C,Inventory_UpdateBottleItem
80071C14,Inventory_ConsumeFairy
80071CEC,func_80086D5C
80071D24,Interface_LoadActionLabel
80071E6C,Interface_SetDoAction
80071EF4,Interface_SetNaviCall
80071FF8,Interface_LoadActionLabelB
800720BC,Health_ChangeBy
800721A0,Health_GiveHearts
800721CC,Rupees_ChangeBy
800721F4,Inventory_ChangeAmmo
80072500,Magic_Fill
80072548,Magic_Reset
80072588,Magic_RequestChange
80072840,Magic_Update
800730EC,Magic_DrawMeter
800738E8,Interface_SetSubTimer
80073938,Interface_SetSubTimerToFinalSecond
8007397C,Interface_SetTimer
800739CC,Interface_DrawActionLabel
80073AB4,Interface_DrawItemButtons
800748DC,Interface_DrawItemIconTexture
80074A84,Interface_DrawAmmoCount
80074F24,Interface_DrawActionButton
80075108,Interface_InitVertices
800755C8,func_8008A8B8
800756A8,func_8008A994
800756F0,Interface_Draw
80078294,Interface_Update
80078F80,Path_GetByIndex
80078FC4,Path_OrientAndGetDistSq
800790B0,Path_CopyLastPoint
80079150,FrameAdvance_Init
80079160,FrameAdvance_Update
80079200,Player_SetBootData
8007938C,Player_InBlockingCsMode
8007943C,Player_InCsMode
80079478,func_8008E9C4
80079488,Player_IsChildWithHylianShield
800794B0,Player_ActionToModelGroup
800794FC,Player_SetModelsForHoldingShield
800795E8,Player_SetModels
800796C0,Player_SetModelGroup
8007972C,func_8008EC70
80079764,Player_SetEquipmentData
80079854,Player_UpdateBottleHeld
800798A8,func_8008EDF0
800798C4,func_8008EE08
80079968,func_8008EEAC
800799EC,func_8008EF30
80079A04,func_8008EF44
80079A20,Player_IsBurningStickInRange
80079AF8,Player_GetStrength
80079B44,Player_GetMask
80079B54,Player_UnsetMask
80079B64,Player_HasMirrorShieldEquipped
80079B7C,Player_HasMirrorShieldSetToDraw
80079BA8,Player_ActionToMagicSpell
80079BD4,Player_HoldsHookshot
80079BF8,func_8008F128
80079C2C,Player_ActionToMeleeWeapon
80079C54,Player_GetMeleeWeaponHeld
80079C78,Player_HoldsTwoHandedWeapon
80079CA4,Player_HoldsBrokenKnife
80079CFC,Player_ActionToBottle
80079D28,Player_GetBottleHeld
80079D48,Player_ActionToExplosive
80079D74,Player_GetExplosiveHeld
80079D94,func_8008F2BC
80079DD0,Player_GetEnvironmentalHazard
80079F48,Player_DrawImpl
8007A2F4,func_8008F87C
8007A740,Player_OverrideLimbDrawGameplayCommon
8007AA94,Player_OverrideLimbDrawGameplayDefault
8007AD80,Player_OverrideLimbDrawGameplayFirstPerson
8007AED0,Player_OverrideLimbDrawGameplayCrawling
8007AF14,func_80090480
8007B09C,Player_UpdateShieldCollider
8007B170,func_800906D4
8007B280,Player_DrawGetItemImpl
8007B414,Player_DrawGetItem
8007B48C,func_80090A28
8007B560,Player_DrawHookshotReticle
8007B734,Player_PostLimbDrawGameplay
8007C09C,Player_InitPauseDrawData
8007C1C8,Player_OverrideLimbDrawPause
8007C36C,Player_DrawPauseImpl
8007CA54,Player_DrawPause
8007CC30,func_80092320
8007CC44,PreNMI_Update
8007CC98,PreNMI_Draw
8007CD50,PreNMI_Main
8007CD84,PreNMI_Destroy
8007CD90,PreNMI_Init
8007CDD0,Quake_AddVecGeoToVec3f
8007CE50,Quake_UpdateShakeInfo
8007D078,Quake_CallbackType1
8007D100,Quake_CallbackType5
8007D174,Quake_CallbackType6
8007D1F8,Quake_CallbackType3
8007D290,Quake_CallbackType2
8007D300,Quake_CallbackType4
8007D398,Quake_GetFreeIndex
8007D3FC,Quake_RequestImpl
8007D4B4,Quake_Remove
8007D4DC,Quake_GetRequest
8007D538,Quake_SetValue
8007D668,Quake_SetSpeed
8007D6B0,Quake_SetDuration
8007D700,Quake_GetTimeLeft
8007D738,Quake_SetPerturbations
8007D7A0,Quake_SetOrientation
8007D808,Quake_Init
8007D85C,Quake_Request
8007D880,Quake_RemoveRequest
8007D8C8,Quake_Update
8007DFBC,Gfx_SetupDL
8007E298,Gfx_SetupDL_25Opa
8007EE5C,Gfx_SetupFrame
8007F540,func_80095AA0
8007F558,Room_DrawNormal
8007F744,Room_DrawCullable
8007FBCC,Room_DecodeJpeg
8007FC54,Room_DrawBackground2D
8007FF50,func_8007FF50_ne0
8007FFA8,Room_DrawImageSingle
80080360,Room_GetImageMultiBgEntry
8008044C,Room_DrawImageMulti
80080820,Room_DrawImage
80080888,func_80096FD4
800808A0,func_80096FE8
80080A3C,func_8009728C
80080BA4,func_800973FC
80080C48,Room_Draw
80080C98,func_80097534
80080D30,Sample_HandleStateChange
80080D64,Sample_Draw
80080F50,Sample_Main
80080F7C,Sample_Destroy
80080F88,Sample_SetupView
80081040,Sample_LoadTitleStatic
800810A0,Sample_Init
80081130,Inventory_ChangeEquipment
80081188,Inventory_DeleteEquipment
80081294,Inventory_ChangeUpgrade
800812F0,Object_SpawnPersistent
800813D4,Object_InitContext
80081530,Object_UpdateEntries
80081628,Object_GetSlot
80081688,Object_IsLoaded
800816B8,func_800981B8
80081740,func_800982FC
800817A0,Scene_ExecuteCommands
80081824,Scene_CommandPlayerEntryList
80081900,Scene_CommandActorEntryList
80081958,Scene_CommandUnused2
800819A0,Scene_CommandCollisionHeader
80081AD0,Scene_CommandRoomList
80081B28,Scene_CommandSpawnList
80081B70,Scene_CommandSpecialFiles
80081C38,Scene_CommandRoomBehavior
80081C90,Scene_CommandRoomShape
80081CD8,Scene_CommandObjectList
80081E8C,Scene_CommandLightList
80081F3C,Scene_CommandPathList
80081F84,Scene_CommandTransitionActorEntryList
80081FDC,TransitionActor_InitContext
80081FEC,Scene_CommandLightSettingsList
80082044,Scene_CommandSkyboxSettings
80082088,Scene_CommandSkyboxDisables
800820B0,Scene_CommandTimeSettings
800823BC,Scene_CommandWindSettings
80082420,Scene_CommandExitList
80082468,Scene_CommandUndefined9
80082478,Scene_CommandSoundSettings
800824C4,Scene_CommandEchoSettings
