80000400,entrypoint
80039044,Camera_Noop
80039054,Camera_Normal1
80039AAC,Camera_Normal2
8003A23C,Camera_Normal3
8003A8E4,Camera_Normal4
8003A904,Camera_Normal0
8003A924,Camera_Parallel1
8003B1B0,Camera_Parallel2
8003B1D0,Camera_Parallel3
8003B234,Camera_Parallel4
8003B254,Camera_Parallel0
8003B274,Camera_Jump1
8003B8B4,Camera_Jump2
8003C1A0,Camera_Jump3
8003C90C,Camera_Jump4
8003C92C,Camera_Jump0
8003C94C,Camera_Battle1
8003D688,Camera_Battle2
8003D6A8,Camera_Battle3
8003D6C8,Camera_Battle4
8003DA20,Camera_Battle0
8003DA40,Camera_KeepOn1
8003E790,Camera_KeepOn2
8003E7B0,Camera_KeepOn3
8003F204,Camera_KeepOn4
8004001C,Camera_KeepOn0
800402BC,Camera_Fixed1
800405A8,Camera_Fixed2
8004095C,Camera_Fixed3
80040B5C,Camera_Fixed4
80040EE8,Camera_Fixed0
80040F08,Camera_Subj1
80040F28,Camera_Subj2
80040F48,Camera_Subj3
8004154C,Camera_Subj4
80041B80,Camera_Subj0
80041BA0,Camera_Data0
80041BC0,Camera_Data1
80041BE0,Camera_Data2
80041C00,Camera_Data3
80041C20,Camera_Data4
80041F0C,Camera_Unique1
80042390,Camera_Unique2
80042748,Camera_Unique3
80042C4C,Camera_Unique0
80043200,Camera_Unique4
80043220,Camera_Unique5
80043240,Camera_Unique6
80043370,Camera_Unique7
80043574,Camera_Unique8
80043594,Camera_Unique9
800449F0,Camera_Vec3fCopy
80044A10,Camera_RotateAroundPoint
80044A6C,Camera_Demo1
80044C44,Camera_Demo2
80044C64,Camera_Demo3
80045750,Camera_Demo4
80045770,Camera_Demo5
80046148,Camera_Demo6
800463EC,Camera_Demo7
80046420,Camera_Demo8
80046440,Camera_Demo9
80046860,Camera_Demo0
80046880,Camera_Special0
800469C8,Camera_Special1
800469E8,Camera_Special2
80046A08,Camera_Special3
80046A28,Camera_Special4
80046BCC,Camera_Special5
80046F70,Camera_Special7
800472BC,Camera_Special6
8004772C,Camera_Special8
8004774C,Camera_Special9
80047E80,Camera_Create
80047ED0,Camera_Destroy
80047EF8,Camera_Init
80048118,func_80057FC4
8004826C,Camera_Stub80058140
80048278,Camera_InitDataUsingPlayer
80048474,Camera_ChangeStatus
80048490,Camera_UpdateWater
800488AC,Camera_UpdateHotRoom
800488EC,Camera_UpdateDistortion
80048C4C,Camera_Update
8004947C,Camera_Finish
800495E8,Camera_SetNewModeStateFlags
8004960C,Camera_RequestModeImpl
80049970,Camera_RequestMode
8004999C,Camera_CheckValidMode
80049A08,Camera_RequestSettingImpl
80049BFC,Camera_RequestSetting
80049C28,Camera_RequestBgCam
80049CFC,Camera_GetInputDir
80049D20,Camera_GetInputDirPitch
80049D48,Camera_GetInputDirYaw
80049D70,Camera_GetCamDir
80049D94,Camera_GetCamDirPitch
80049DBC,Camera_GetCamDirYaw
80049DE4,Camera_RequestQuake
80049E58,Camera_SetViewParam
80049FEC,Camera_UnsetViewFlag
8004A014,Camera_OverwriteStateFlags
8004A030,Camera_ResetAnim
8004A040,Camera_SetCSParams
8004A0D4,Camera_SetStateFlag
8004A0F8,Camera_UnsetStateFlag
8004A120,Camera_ChangeDoorCam
8004A220,Camera_Copy
8004A368,Camera_IsDebugCamEnabled
8004A374,Camera_GetQuakeOffset
8004A398,Camera_SetCameraData
8004A3E4,func_8005B198
8004A3F4,Camera_SetFinishedFlag
8004A450,DamageTable_Get
8004A47C,DamageTable_Clear
8004A4B0,Collider_InitBase
8004A4F8,Collider_DestroyBase
8004A50C,Collider_SetBaseToActor
8004A54C,Collider_SetBaseType1
8004A590,Collider_SetBase
8004A5D4,Collider_ResetATBase
8004A5F0,Collider_ResetACBase
8004A60C,Collider_ResetOCBase
8004A634,Collider_InitTouch
8004A65C,Collider_DestroyTouch
8004A670,Collider_SetTouch
8004A698,Collider_ResetATInfo_Unk
8004A6A8,Collider_InitBump
8004A6D8,Collider_DestroyBump
8004A6EC,Collider_SetBump
8004A714,Collider_InitInfo
8004A794,Collider_DestroyInfo
8004A7D4,Collider_SetInfo
8004A84C,Collider_ResetATInfo
8004A884,Collider_ResetACInfo
8004A8BC,Collider_ResetOCInfo
8004A8D4,Collider_InitJntSphElementDim
8004A91C,Collider_DestroyJntSphElementDim
8004A930,Collider_SetJntSphElementDim
8004A988,Collider_InitJntSphElement
8004A9C8,Collider_DestroyJntSphElement
8004AA08,Collider_SetJntSphElement
8004AA58,Collider_ResetJntSphElementAT
8004AA7C,Collider_ResetJntSphElementAC
8004AAA0,Collider_ResetJntSphElementOC
8004AAC4,Collider_InitJntSph
8004AAF0,Collider_FreeJntSph
8004AB90,Collider_DestroyJntSph
8004AC20,Collider_SetJntSphToActor
8004ACFC,Collider_SetJntSphAllocType1
8004ADD8,Collider_SetJntSphAlloc
8004AEB4,Collider_SetJntSph
8004AF68,Collider_ResetJntSphAT
8004AFF4,Collider_ResetJntSphAC
8004B080,Collider_ResetJntSphOC
8004B10C,Collider_InitCylinderDim
8004B168,Collider_DestroyCylinderDim
8004B17C,Collider_SetCylinderDim
8004B1BC,Collider_InitCylinder
8004B20C,Collider_DestroyCylinder
8004B25C,Collider_SetCylinderToActor
8004B2C4,Collider_SetCylinderType1
8004B32C,Collider_SetCylinder
8004B394,Collider_ResetCylinderAT
8004B3D4,Collider_ResetCylinderAC
8004B414,Collider_ResetCylinderOC
8004B454,Collider_InitTrisElementDim
8004B4A0,Collider_DestroyTrisElementDim
8004B4B4,Collider_SetTrisElementDim
8004B568,Collider_InitTrisElement
8004B5A8,Collider_DestroyTrisElement
8004B5E8,Collider_SetTrisElement
8004B638,Collider_ResetTrisElementAT
8004B65C,Collider_ResetTrisElementAC
8004B680,Collider_ResetTrisElementOC
8004B6A4,Collider_InitTris
8004B6D0,Collider_FreeTris
8004B788,Collider_DestroyTris
8004B82C,Collider_SetTrisAllocType1
8004B92C,Collider_SetTrisAlloc
8004BA2C,Collider_SetTris
8004BAF8,Collider_ResetTrisAT
8004BB98,Collider_ResetTrisAC
8004BC38,Collider_ResetTrisOC
8004BCD8,Collider_InitQuadDim
8004BD24,Collider_DestroyQuadDim
8004BD38,Collider_ResetQuadACDist
8004BD54,Collider_SetQuadMidpoints
8004BE10,Collider_SetQuadDim
8004BE98,Collider_InitQuad
8004BEE8,Collider_DestroyQuad
8004BF38,Collider_SetQuadType1
8004BFA0,Collider_SetQuad
8004C008,Collider_ResetQuadAT
8004C058,Collider_ResetQuadAC
8004C098,Collider_ResetQuadOC
8004C0D8,Collider_QuadSetNearestAC
8004C188,Collider_InitLine
8004C1E8,Collider_DestroyLine
8004C1FC,Collider_SetLinePoints
8004C240,Collider_SetLine
8004C26C,Collider_ResetLineOC
8004C288,CollisionCheck_InitContext
8004C2A8,CollisionCheck_DestroyContext
8004C2B8,CollisionCheck_ClearContext
8004C360,CollisionCheck_EnableSAC
8004C378,CollisionCheck_DisableSAC
8004C390,CollisionCheck_SetAT
8004C470,CollisionCheck_SetAT_SAC
8004C580,CollisionCheck_SetAC
8004C660,CollisionCheck_SetAC_SAC
8004C770,CollisionCheck_SetOC
8004C850,CollisionCheck_SetOC_SAC
8004C960,CollisionCheck_SetOCLine
8004C9EC,CollisionCheck_SkipTouch
8004CA10,CollisionCheck_SkipBump
8004CA34,CollisionCheck_NoSharedFlags
8004CA5C,CollisionCheck_NoBlood
8004CA70,CollisionCheck_BlueBlood
8004CBDC,CollisionCheck_GreenBlood
8004CD48,CollisionCheck_WaterBurst
8004CD84,CollisionCheck_RedBlood
8004CDA8,CollisionCheck_RedBloodUnused
8004CDCC,CollisionCheck_HitSolid
8004CFDC,CollisionCheck_SwordHitAudio
8004D0E8,CollisionCheck_HitEffects
8004D2E8,CollisionCheck_SetBounce
8004D308,CollisionCheck_SetATvsAC
8004D4B0,CollisionCheck_AC_JntSphVsJntSph
8004D75C,CollisionCheck_AC_JntSphVsCyl
8004D9D0,CollisionCheck_AC_CylVsJntSph
8004DC70,CollisionCheck_AC_JntSphVsTris
8004DE90,CollisionCheck_AC_TrisVsJntSph
8004E0A4,CollisionCheck_AC_JntSphVsQuad
8004E2C4,CollisionCheck_AC_QuadVsJntSph
8004E528,CollisionCheck_AC_CylVsCyl
8004E6FC,CollisionCheck_AC_CylVsTris
8004E8C0,CollisionCheck_AC_TrisVsCyl
8004EA80,CollisionCheck_AC_CylVsQuad
8004ECF4,CollisionCheck_AC_QuadVsCyl
8004EFA0,CollisionCheck_AC_TrisVsTris
8004F1F4,CollisionCheck_AC_TrisVsQuad
8004F484,CollisionCheck_AC_QuadVsTris
8004F71C,CollisionCheck_AC_QuadVsQuad
8004F9AC,CollisionCheck_SetJntSphHitFX
8004FA8C,CollisionCheck_SetCylHitFX
8004FB24,CollisionCheck_SetTrisHitFX
8004FC0C,CollisionCheck_SetQuadHitFX
8004FCA4,CollisionCheck_SetHitEffects
8004FD78,CollisionCheck_AC
8004FEA0,CollisionCheck_AT
8004FF70,CollisionCheck_GetMassType
8004FFAC,CollisionCheck_SetOCvsOC
800502DC,CollisionCheck_OC_JntSphVsJntSph
800504AC,CollisionCheck_OC_JntSphVsCyl
8005060C,CollisionCheck_OC_CylVsJntSph
80050638,CollisionCheck_OC_CylVsCyl
80050708,CollisionCheck_SkipOC
8005072C,CollisionCheck_Incompatible
800507AC,CollisionCheck_OC
8005093C,CollisionCheck_InitInfo
80050984,CollisionCheck_ResetDamage
800509B0,CollisionCheck_SetInfoNoDamageTable
800509D8,CollisionCheck_SetInfo
80050A04,CollisionCheck_SetInfo2
80050A38,CollisionCheck_SetInfoGetDamageTable
80050A70,CollisionCheck_ApplyDamage
80050C30,CollisionCheck_ApplyDamageJntSph
80050CD8,CollisionCheck_ApplyDamageCyl
80050CF8,CollisionCheck_ApplyDamageTris
80050D8C,CollisionCheck_ApplyDamageQuad
80050DAC,CollisionCheck_Damage
80050E6C,CollisionCheck_LineOC_JntSph
80050F84,CollisionCheck_LineOC_Cyl
80050FFC,CollisionCheck_LineOC
80051144,CollisionCheck_LineOCCheckAll
80051168,CollisionCheck_LineOCCheck
80051194,Collider_UpdateCylinder
800511D8,Collider_SetCylinderPosition
800511F8,Collider_SetQuadVertices
80051268,Collider_SetTrisVertices
80051328,Collider_SetTrisDim
80051378,Collider_UpdateSpheres
800514FC,CollisionCheck_SpawnRedBlood
8005165C,CollisionCheck_SpawnWaterDroplets
800517B8,CollisionCheck_SpawnShieldParticles
8005184C,CollisionCheck_SpawnShieldParticlesMetal
80051898,CollisionCheck_SpawnShieldParticlesMetalSfx
800518E4,CollisionCheck_SpawnShieldParticlesMetal2
80051904,CollisionCheck_SpawnShieldParticlesWood
800519C4,CollisionCheck_CylSideVsLineSeg
800520C8,CollisionCheck_GetSwordDamage
80052130,SaveContext_Init
800521E0,Regs_Init
80052270,DebugCamera_ScreenText
80052284,DebugCamera_ScreenTextColored
80052340,DebugCamera_DrawScreenText
80052424,Debug_DrawText
800524F0,DebugDisplay_Init
80052500,DebugDisplay_AddObject
800525DC,DebugDisplay_DrawObjects
8005266C,DebugDisplay_DrawSpriteI8
8005284C,DebugDisplay_DrawPolygon
800529A0,Cutscene_InitContext
800529B8,Cutscene_StartManual
800529D0,Cutscene_StopManual
800529F4,Cutscene_UpdateManual
80052A40,Cutscene_UpdateScripted
80052AF4,CutsceneHandler_DoNothing
80052B04,Cutscene_StepTimer
80052B3C,CutsceneHandler_StartManual
80052B9C,CutsceneHandler_StartScript
80052C08,CutsceneCmd_Misc
800533A4,CutsceneCmd_SetLightSetting
800533E4,CutsceneCmd_StartSequence
80053420,CutsceneCmd_StopSequence
8005345C,CutsceneCmd_FadeOutSequence
800534DC,CutsceneCmd_RumbleController
80053520,CutsceneCmd_SetTime
800535C4,CutsceneCmd_Destination
800552E0,CutsceneCmd_Transition
80055CC0,CutsceneCmd_UpdateCamEyeSpline
80055E14,CutsceneCmd_UpdateCamAtSpline
80055F70,CutsceneCmd_SetCamEye
8005614C,CutsceneCmd_SetCamAt
800562F4,CutsceneCmd_Text
800565C8,Cutscene_ProcessScript
80056F98,CutsceneHandler_RunScript
80056FDC,CutsceneHandler_StopManual
8005701C,CutsceneHandler_StopScript
80057124,Cutscene_SetupScripted
800572A4,func_80069048
800572DC,func_8006907C
80057300,Cutscene_HandleEntranceTriggers
80057420,Cutscene_HandleConditionalTriggers
80057628,Cutscene_SetScript
800576C0,MemCpy
800576F0,MemSet
80057750,GetItem_Draw
80057794,GetItem_DrawMaskOrBombchu
8005782C,GetItem_DrawSoldOut
800578C8,GetItem_DrawBlueFire
80057A6C,GetItem_DrawPoes
80057C60,GetItem_DrawFairy
80057E38,GetItem_DrawMirrorShield
80057FA8,GetItem_DrawSkullToken
80058110,GetItem_DrawEggOrMedallion
800581C4,GetItem_DrawCompass
800582BC,GetItem_DrawPotion
8005847C,GetItem_DrawGoronSword
80058584,GetItem_DrawDekuNuts
80058698,GetItem_DrawRecoveryHeart
800587B0,GetItem_DrawFish
800588B8,GetItem_DrawOpa0
80058950,GetItem_DrawOpa0Xlu1
80058A4C,GetItem_DrawXlu01
80058B00,GetItem_DrawOpa10Xlu2
80058C14,GetItem_DrawMagicArrow
80058D28,GetItem_DrawMagicSpell
80058E78,GetItem_DrawOpa1023
80058F5C,GetItem_DrawOpa10Xlu32
80059088,GetItem_DrawSmallRupee
800591C4,GetItem_DrawScale
80059324,GetItem_DrawBulletBag
80059468,GetItem_DrawWallet
800595B0,SfxSource_InitAll
800595E0,SfxSource_UpdateAll
80059688,SfxSource_PlaySfxAtFixedWorldPos
80059770,QuestHint_CheckCondition
800599EC,QuestHint_CheckConditionChain
80059A80,QuestHint_CheckRandomCondition
80059C60,QuestHint_GetTextIdFromScript
80059DA4,QuestHint_GetSariaTextId
80059E0C,QuestHint_GetNaviTextId
80059E50,Text_GetFaceReaction
80059EA0,CutsceneFlags_UnsetAll
80059ED0,CutsceneFlags_Set
80059F3C,CutsceneFlags_Unset
80059FAC,CutsceneFlags_Get
8005A020,Curve_CubicHermiteSpline
8005A0B8,Curve_Interpolate
8005A260,SkelCurve_Clear
8005A290,SkelCurve_Init
8005A340,SkelCurve_Destroy
8005A370,SkelCurve_SetAnim
8005A3A8,SkelCurve_Update
8005A698,SkelCurve_DrawLimb
8005A9FC,SkelCurve_Draw
8005AA50,func_8006CFC0
8005AB04,func_8006D074
8005AB40,func_8006D0AC
8005AB80,func_8006D0EC
8005B018,func_8006D684
8005B58C,func_8006DC68
8005B69C,func_8006DD9C
8005B730,Jpeg_ScheduleDecoderTask
8005B86C,Jpeg_CopyToZbuffer
8005B9A4,Jpeg_GetUnalignedU16
8005B9F0,Jpeg_ParseMarkers
8005BBBC,Jpeg_Decode
8005BEF0,KaleidoSetup_Update
8005C15C,KaleidoSetup_Init
8005C2D4,KaleidoSetup_Destroy
8005C320,func_8006EE50
8005C374,Font_LoadChar
8005C3C4,Font_LoadMessageBoxIcon
8005C408,Font_LoadOrderedFont
8005C530,Environment_ZBufValToFixedPoint
8005C568,Environment_GetPixelDepth
8005C594,Environment_GraphCallback
8005C5D8,Environment_Init
8005CAA8,Environment_SmoothStepToU8
8005CBE0,Environment_SmoothStepToS8
8005CD20,Environment_LerpWeight
8005CDA4,Environment_LerpWeightAccelDecel
8005CF64,Environment_UpdateStorm
8005D058,Environment_UpdateSkybox
8005D944,Environment_EnableUnderwaterLights
8005D9BC,Environment_DisableUnderwaterLights
8005DA34,Environment_Update
8005F890,Environment_DrawSunAndMoon
800600D4,Environment_DrawSunLensFlare
800601A8,Environment_DrawLensFlare
80060DEC,Environment_RandCentered
80060E14,Environment_DrawRain
800613B0,Environment_ChangeLightSetting
80061434,Environment_DrawSkyboxFilters
80061654,Environment_DrawLightningFlash
800616EC,Environment_UpdateLightningStrike
800619F4,Environment_AddLightningBolts
80061A5C,Environment_DrawLightning
80061EA4,Environment_PlaySceneSequence
80062094,Environment_PlayTimeBasedSequence
800623AC,Environment_DrawCustomLensFlare
80062458,Environment_InitGameOverLights
80062640,Environment_FadeInGameOverLights
800628F4,Environment_FadeOutGameOverLights
80062C10,Environment_UpdateRain
80062C78,Environment_FillScreen
80062E48,Environment_DrawSandstorm
800638A0,Environment_AdjustLights
80063ACC,Environment_GetBgsDayCount
80063ADC,Environment_ClearBgsDayCount
80063AEC,Environment_GetTotalDays
80063AFC,Environment_ForcePlaySequence
80063B14,Environment_IsForcedSequenceDisabled
80063B3C,Environment_PlayStormNatureAmbience
80063B9C,Environment_StopStormNatureAmbience
80063BFC,Environment_WarpSongLeave
80063CF0,Lib_MemSet
80063D44,Math_CosS
80063D84,Math_SinS
80063DC4,Math_ScaledStepToS
80063E94,Math_StepToS
80063F1C,Math_StepToF
80063FB0,Math_StepUntilAngleS
80064018,Math_StepUntilS
80064078,Math_StepToAngleS
8006413C,Math_StepUntilF
8006418C,Math_AsymStepToF
80064234,Lib_GetControlStickData
800642B0,Rand_S16Offset
80064304,Rand_S16OffsetStride
8006436C,Math_Vec3f_Copy
8006438C,Math_Vec3s_ToVec3f
800643D0,Math_Vec3f_Sum
80064408,Math_Vec3f_Diff
80064440,Math_Vec3s_DiffToVec3f
8006449C,Math_Vec3f_Scale
800644D8,Math_Vec3f_DistXYZ
8006451C,Math_Vec3f_DistXYZAndStoreDiff
80064578,Math_Vec3f_DistXZ
800645AC,Math_Vec3f_DiffY
800645C0,Math_Vec3f_Yaw
800645F4,Math_Vec3f_Pitch
8006463C,Actor_ProcessInitChain
800646B4,IChain_Apply_u8
800646D0,IChain_Apply_s8
800646EC,IChain_Apply_u16
80064708,IChain_Apply_s16
80064724,IChain_Apply_u32
80064740,IChain_Apply_s32
8006475C,IChain_Apply_f32
80064780,IChain_Apply_f32div1000
800647B0,IChain_Apply_Vec3f
800647DC,IChain_Apply_Vec3fdiv1000
80064814,IChain_Apply_Vec3s
80064838,Math_SmoothStepToF
80064940,Math_ApproachF
800649B0,Math_ApproachZeroF
80064A04,Math_SmoothStepToDegF
80064BC8,Math_SmoothStepToS
80064CE4,Math_ApproachS
80064D88,Color_RGBA8_Copy
80064DB0,Sfx_PlaySfxCentered
80064DF8,Sfx_PlaySfxCentered2
80064E40,Sfx_PlaySfxAtPos
80064E90,Health_InitMeter
80064F6C,Health_UpdateMeter
80065350,func_80078E18
80065370,func_80078E34
800653C0,func_80078E84
80065458,Health_DrawMeter
800660D4,Health_UpdateBeatingHeart
800661C0,Health_IsCritical
80066230,Lights_PointSetInfo
8006628C,Lights_PointNoGlowSetInfo
800662F0,Lights_PointGlowSetInfo
80066358,Lights_PointSetColorAndRadius
8006638C,Lights_DirectionalSetInfo
800663E4,Lights_Reset
80066420,Lights_Draw
80066564,Lights_FindSlot
80066594,Lights_BindPoint
800668F0,Lights_BindDirectional
80066958,Lights_BindAll
800669F4,Lights_FindBufSlot
80066A80,Lights_FreeNode
80066AF8,LightContext_Init
80066B64,LightContext_SetAmbientColor
80066B90,LightContext_SetFog
80066BCC,LightContext_NewLights
80066C04,LightContext_InitList
80066C14,LightContext_DestroyList
80066C70,LightContext_InsertLight
80066CD0,LightContext_RemoveLight
80066D34,Lights_NewAndDraw
80066E7C,Lights_New
80066EC4,Lights_GlowCheck
800670C8,Lights_DrawGlow
800672D0,ZeldaArena_Malloc
800672F8,ZeldaArena_MallocR
80067320,ZeldaArena_Realloc
80067350,ZeldaArena_Free
80067378,ZeldaArena_Calloc
800673D0,ZeldaArena_GetSizes
80067408,ZeldaArena_Check
8006742C,ZeldaArena_Init
8006745C,ZeldaArena_Cleanup
80067480,ZeldaArena_IsInitialized
800674B0,MapMark_Init
80067580,MapMark_ClearPointers
800675D4,MapMark_DrawForDungeon
80067AB0,MapMark_Draw
80067B00,PreNmiBuff_Init
80067B78,PreNmiBuff_SetReset
80067BAC,PreNmiBuff_IsResetting
80067BC0,Sched_FlushTaskQueue
80067C40,OLib_Vec3fDist
80067C84,OLib_Vec3fDistOutDiff
80067CE0,OLib_Vec3fDistXZ
80067D14,OLib_ClampMinDist
80067D64,OLib_ClampMaxDist
80067DB4,OLib_Vec3fDistNormalize
80067E64,OLib_VecSphToVec3f
80067F10,OLib_VecGeoToVec3f
80067F54,OLib_Vec3fToVecSph
800680A8,OLib_Vec3fToVecGeo
800680F0,OLib_Vec3fDiffToVecSph
80068144,OLib_Vec3fDiffToVecGeo
80068198,OLib_Vec3fDiffRad
80068228,OLib_Vec3fDiffDegF
80068290,OLib_Vec3fDiffBinAng
80068330,OnePointCutscene_AddVecGeoToVec3f
800683B0,OnePointCutscene_Vec3fYaw
80068418,OnePointCutscene_Vec3sToVec3f
8006845C,OnePointCutscene_BgCheckLineTest
800684AC,OnePointCutscene_RaycastDown
800684D4,OnePointCutscene_SetCsCamPoints
80068508,OnePointCutscene_SetInfo
8006BC44,OnePointCutscene_SetAsChild
8006BC8C,OnePointCutscene_RemoveCamera
8006BD60,OnePointCutscene_Init
8006C018,OnePointCutscene_EndCutscene
8006C074,OnePointCutscene_Attention
8006C1E0,OnePointCutscene_AttentionSetSfx
8006C234,OnePointCutscene_EnableAttention
8006C244,OnePointCutscene_DisableAttention
8006C258,OnePointCutscene_CheckForCategory
8006C2B8,OnePointCutscene_Noop
8006C2D0,Map_SavePlayerInitialInfo
8006C330,Map_SetPaletteData
8006C3AC,Map_SetFloorPalettesData
8006C564,Map_InitData
8006C850,Map_InitRoomData
8006C92C,Map_Destroy
8006C9A0,Map_Init
8006CC80,Minimap_DrawCompassIcons
8006D0C4,Minimap_Draw
8006DBEC,Map_GetFloorTextIndexOffset
8006DC14,Map_Update
8006DF40,Interface_ChangeHudVisibilityMode
8006DF74,Interface_RaiseButtonAlphas
8006E0AC,Interface_DimButtonAlphas
8006E180,Interface_UpdateHudAlphas
8006E9A0,func_80083108
8006F8BC,Interface_SetSceneRestrictions
8006FA04,Gfx_TextureIA8
8006FC34,Gfx_TextureI8
8006FE64,Inventory_SwapAgeEquipment
800700E8,Interface_InitHorsebackArchery
80070130,func_800849EC
800701B0,Interface_LoadItemIcon1
80070260,Interface_LoadItemIcon2
80070310,func_80084BF4
8007042C,Item_Give
80071AA8,Item_CheckObtainability
80071FE8,Inventory_DeleteItem
80072068,Inventory_ReplaceItem
8007211C,Inventory_HasEmptyBottle
8007218C,Inventory_HasSpecificBottle
80072204,Inventory_UpdateBottleItem
8007229C,Inventory_ConsumeFairy
80072374,func_80086D5C
800723AC,Interface_LoadActionLabel
80072510,Interface_SetDoAction
80072598,Interface_SetNaviCall
8007269C,Interface_LoadActionLabelB
80072774,Health_ChangeBy
80072858,Health_GiveHearts
80072884,Rupees_ChangeBy
800728AC,Inventory_ChangeAmmo
80072BB8,Magic_Fill
80072C00,Magic_Reset
80072C40,Magic_RequestChange
80072EF8,Magic_Update
800737A4,Magic_DrawMeter
80073FA0,Interface_SetSubTimer
80073FF0,Interface_SetSubTimerToFinalSecond
80074034,Interface_SetTimer
80074084,Interface_DrawActionLabel
8007416C,Interface_DrawItemButtons
80074F4C,Interface_DrawItemIconTexture
800750F4,Interface_DrawAmmoCount
80075594,Interface_DrawActionButton
80075778,Interface_InitVertices
80075C38,func_8008A8B8
80075D18,func_8008A994
80075D60,Interface_Draw
80078904,Interface_Update
80079610,Path_GetByIndex
80079654,Path_OrientAndGetDistSq
80079740,Path_CopyLastPoint
800797E0,FrameAdvance_Init
800797F0,FrameAdvance_Update
80079890,Player_SetBootData
80079A1C,Player_InBlockingCsMode
80079ACC,Player_InCsMode
80079B08,func_8008E9C4
80079B18,Player_IsChildWithHylianShield
80079B40,Player_ActionToModelGroup
80079B8C,Player_SetModelsForHoldingShield
80079C78,Player_SetModels
80079D50,Player_SetModelGroup
80079DBC,func_8008EC70
80079DF4,Player_SetEquipmentData
80079EE4,Player_UpdateBottleHeld
80079F38,func_8008EDF0
80079F54,func_8008EE08
80079FF8,func_8008EEAC
8007A07C,func_8008EF30
8007A094,func_8008EF44
8007A0B0,Player_IsBurningStickInRange
8007A188,Player_GetStrength
8007A1D4,Player_GetMask
8007A1E4,Player_UnsetMask
8007A1F4,Player_HasMirrorShieldEquipped
8007A20C,Player_HasMirrorShieldSetToDraw
8007A238,Player_ActionToMagicSpell
8007A264,Player_HoldsHookshot
8007A288,func_8008F128
8007A2BC,Player_ActionToMeleeWeapon
8007A2E4,Player_GetMeleeWeaponHeld
8007A308,Player_HoldsTwoHandedWeapon
8007A334,Player_HoldsBrokenKnife
8007A38C,Player_ActionToBottle
8007A3B8,Player_GetBottleHeld
8007A3D8,Player_ActionToExplosive
8007A404,Player_GetExplosiveHeld
8007A424,func_8008F2BC
8007A460,Player_GetEnvironmentalHazard
8007A5D8,Player_DrawImpl
8007A984,func_8008F87C
8007ADD0,Player_OverrideLimbDrawGameplayCommon
8007B124,Player_OverrideLimbDrawGameplayDefault
8007B410,Player_OverrideLimbDrawGameplayFirstPerson
8007B560,Player_OverrideLimbDrawGameplayCrawling
8007B5A4,func_80090480
8007B72C,Player_UpdateShieldCollider
8007B800,func_800906D4
8007B910,Player_DrawGetItemImpl
8007BAA4,Player_DrawGetItem
8007BB1C,func_80090A28
8007BBF0,Player_DrawHookshotReticle
8007BDC4,Player_PostLimbDrawGameplay
8007C72C,Player_InitPauseDrawData
8007C858,Player_OverrideLimbDrawPause
8007C9FC,Player_DrawPauseImpl
8007D0E4,Player_DrawPause
8007D2C0,func_80092320
8007D2D4,PreNMI_Update
8007D31C,PreNMI_Draw
8007D3D4,PreNMI_Main
8007D408,PreNMI_Destroy
8007D414,PreNMI_Init
8007D460,Quake_AddVecGeoToVec3f
8007D4E0,Quake_UpdateShakeInfo
8007D708,Quake_CallbackType1
8007D790,Quake_CallbackType5
8007D804,Quake_CallbackType6
8007D888,Quake_CallbackType3
8007D920,Quake_CallbackType2
8007D990,Quake_CallbackType4
8007DA28,Quake_GetFreeIndex
8007DA8C,Quake_RequestImpl
8007DB44,Quake_Remove
8007DB6C,Quake_GetRequest
8007DBC8,Quake_SetValue
8007DCF8,Quake_SetSpeed
8007DD40,Quake_SetDuration
8007DD90,Quake_GetTimeLeft
8007DDC8,Quake_SetPerturbations
8007DE30,Quake_SetOrientation
8007DE98,Quake_Init
8007DEEC,Quake_Request
8007DF10,Quake_RemoveRequest
8007DF58,Quake_Update
8007E5DC,Gfx_SetFog2
8007E64C,Gfx_SetupDL
8007E8BC,func_80093C80
8007FBD0,func_80095AA0
8007FBE8,Room_DrawNormal
8007FDD4,Room_DrawCullable
8008025C,Room_DecodeJpeg
800802E4,Room_DrawBackground2D
800805E0,Room_DrawImageSingle
80080990,Room_GetImageMultiBgEntry
80080A7C,Room_DrawImageMulti
80080E48,Room_DrawImage
80080EB0,func_80096FD4
80080EC8,func_80096FE8
80081064,func_8009728C
800811CC,func_800973FC
80081270,Room_Draw
800812C0,func_80097534
80081360,Sample_HandleStateChange
80081394,Sample_Draw
80081580,Sample_Main
800815AC,Sample_Destroy
800815B8,Sample_SetupView
80081670,Sample_LoadTitleStatic
800816D0,Sample_Init
80081760,Inventory_ChangeEquipment
800817B8,Inventory_DeleteEquipment
800818C4,Inventory_ChangeUpgrade
80081920,Object_SpawnPersistent
80081A04,Object_InitContext
80081B60,Object_UpdateEntries
80081C58,Object_GetSlot
80081CB8,Object_IsLoaded
80081CE8,func_800981B8
80081D70,func_800982FC
80081DD0,Scene_ExecuteCommands
80081E54,Scene_CommandPlayerEntryList
80081F30,Scene_CommandActorEntryList
80081F88,Scene_CommandUnused2
80081FD0,Scene_CommandCollisionHeader
80082100,Scene_CommandRoomList
80082158,Scene_CommandSpawnList
800821A0,Scene_CommandSpecialFiles
80082268,Scene_CommandRoomBehavior
800822C0,Scene_CommandRoomShape
80082308,Scene_CommandObjectList
800824BC,Scene_CommandLightList
