name,text size,data size,rodata size,ovl size,bss size
ovl_En_Sth,0xED0,0x30B0,0xD0,0x210,0x0
ovl_En_Stream,0x500,0x30,0x50,0x90,0x0
ovl_En_Sw,0x3270,0x180,0x120,0x370,0x80
ovl_En_Syateki_Itm,0xB70,0x1C0,0x2B0,0x1E0,0x0
ovl_En_Syateki_Man,0xD50,0xE0,0x100,0x150,0x0
ovl_En_Syateki_Niw,0x1D50,0xA0,0x160,0x260,0x0
ovl_En_Ta,0x3390,0x70,0xD0,0x5F0,0x0
ovl_En_Takara_Man,0x850,0x30,0x90,0xC0,0x0
ovl_En_Tana,0x2B0,0x50,0x90,0xA0,0x0
ovl_En_Tg,0x5B0,0x70,0x50,0xB0,0x0
ovl_En_Tite,0x2B30,0x140,0x60,0x1B0,0x0
ovl_En_Tk,0x1BB0,0x100,0xE0,0x200,0x0
ovl_En_Torch,0x90,0x30,0x0,0x30,0x0
ovl_En_Torch2,0x2050,0x60,0x50,0x6B0,0x40
ovl_En_Toryo,0xA70,0xA0,0x60,0x100,0x0
ovl_En_Tp,0x1C90,0xD0,0x60,0x150,0x0
ovl_En_Tr,0x1650,0xC0,0x60,0x200,0x0
ovl_En_Trap,0x11B0,0x50,0x20,0x70,0x0
ovl_En_Tubo_Trap,0xBF0,0x50,0xB0,0xD0,0x0
ovl_En_Vali,0x21D0,0x140,0x140,0x3B0,0x0
ovl_En_Vase,0xA0,0x20,0x0,0x30,0x0
ovl_En_Vb_Ball,0x1040,0xB0,0x80,0xF0,0x0
ovl_En_Viewer,0x2CC0,0x130,0x1E0,0x270,0x20
ovl_En_Vm,0x15A0,0x1B0,0x90,0x1B0,0x0
ovl_En_Wall_Tubo,0x530,0x50,0x110,0xA0,0x0
ovl_En_Wallmas,0x17D0,0x90,0x90,0x210,0x0
ovl_En_Weather_Tag,0xE00,0x20,0x240,0x210,0x0
ovl_En_Weiyer,0x17E0,0x80,0x40,0x180,0x0
ovl_En_Wf,0x3CE0,0x190,0x140,0x400,0x0
ovl_En_Wonder_Item,0xCE0,0xD0,0xF0,0x110,0xE0
ovl_En_Wonder_Talk,0x860,0x20,0x420,0x140,0x0
ovl_En_Wonder_Talk2,0x9F0,0x30,0x4F0,0x190,0x0
ovl_En_Wood02,0xF70,0xC0,0xD0,0x160,0x10
ovl_En_Xc,0x5B60,0x210,0x390,0xAB0,0x30
ovl_En_Yabusame_Mark,0x730,0x190,0x240,0x100,0x0
ovl_En_Yukabyun,0x550,0x60,0x40,0xA0,0x0
ovl_En_Zf,0x6040,0x280,0x140,0x6E0,0x10
ovl_En_Zl1,0x1A90,0x2150,0x70,0x200,0x0
ovl_En_Zl2,0x3E80,0xF0,0x370,0x740,0x0
ovl_En_Zl3,0x7060,0x190,0x600,0xC10,0x0
ovl_En_Zl4,0x2FB0,0x1420,0x1A0,0x500,0x0
ovl_En_Zo,0x2230,0x170,0x160,0x2A0,0x0
ovl_En_fHG,0x27B0,0xA0,0x250,0x2C0,0x0
ovl_End_Title,0x760,0x39D0,0xA0,0xB0,0x0
ovl_Fishing,0x10C90,0x9D0,0x8F0,0x2780,0x70E0
ovl_Item_B_Heart,0x3C0,0x30,0x50,0x60,0x0
ovl_Item_Etcetera,0x710,0xA0,0xD0,0x170,0x0
ovl_Item_Inbox,0x100,0x20,0x0,0x30,0x0
ovl_Item_Ocarina,0x6C0,0x20,0x40,0xD0,0x0
ovl_Item_Shield,0x880,0xE0,0x70,0xE0,0x0
ovl_Magic_Dark,0xCF0,0xA60,0xF0,0x160,0x0
ovl_Magic_Fire,0xB70,0x16E0,0x60,0xE0,0x0
ovl_Magic_Wind,0x760,0x1550,0x120,0x180,0x0
ovl_Mir_Ray,0x1600,0x200,0xF0,0x140,0x0
ovl_Obj_Bean,0x23B0,0x90,0x1C0,0x3E0,0x0
ovl_Obj_Blockstop,0x140,0x20,0x0,0x30,0x0
ovl_Obj_Bombiwa,0x490,0x80,0x0,0x60,0x0
ovl_Obj_Comb,0x760,0x70,0x50,0xA0,0x0
ovl_Obj_Dekujr,0x5C0,0x60,0x50,0x70,0x0
ovl_Obj_Elevator,0x330,0x40,0x90,0x90,0x0
ovl_Obj_Hamishi,0x7A0,0x80,0x40,0x70,0x0
ovl_Obj_Hana,0x1F0,0xA0,0x0,0x70,0x0
ovl_Obj_Hsblock,0x540,0x60,0xA0,0xC0,0x0
ovl_Obj_Ice_Poly,0x8B0,0xA0,0x40,0xB0,0x0
ovl_Obj_Kibako,0xB90,0x70,0x50,0xE0,0x0
ovl_Obj_Kibako2,0x5E0,0x60,0x40,0x80,0x0
ovl_Obj_Lift,0x8D0,0x80,0x90,0xF0,0x0
ovl_Obj_Lightswitch,0x1360,0x90,0x170,0x170,0x0
ovl_Obj_Makekinsuta,0x1A0,0x20,0x70,0x70,0x0
ovl_Obj_Makeoshihiki,0x3C0,0xA0,0xA0,0x90,0x0
ovl_Obj_Mure,0xF90,0x80,0x2B0,0x1E0,0x0
ovl_Obj_Mure2,0x8A0,0xA0,0x50,0x100,0x0
ovl_Obj_Mure3,0x6D0,0x40,0x10,0x90,0x0
ovl_Obj_Oshihiki,0x1820,0x150,0x260,0x280,0x0
ovl_Obj_Roomtimer,0x1E0,0x20,0x0,0x40,0x0
ovl_Obj_Switch,0x19F0,0x200,0x1A0,0x310,0x0
ovl_Obj_Syokudai,0xB40,0xA0,0x60,0xA0,0x10
ovl_Obj_Timeblock,0xB30,0x80,0x100,0x110,0x0
ovl_Obj_Tsubo,0xDF0,0x90,0x90,0x180,0x0
ovl_Obj_Warp2block,0xA30,0x80,0x100,0x100,0x0
ovl_Object_Kankyo,0x2E40,0x160,0x2A0,0x390,0x0
ovl_Oceff_Spot,0x7D0,0x700,0xB0,0xF0,0x0
ovl_Oceff_Storm,0x790,0x13B0,0x80,0xF0,0x0
ovl_Oceff_Wipe,0x530,0x800,0x60,0x90,0x0
ovl_Oceff_Wipe2,0x460,0x1290,0x70,0xE0,0x0
ovl_Oceff_Wipe3,0x460,0x1270,0x70,0xE0,0x0
ovl_Oceff_Wipe4,0x440,0xB10,0x70,0xF0,0x0
ovl_Shot_Sun,0x610,0x50,0x60,0x80,0x0
