80000400,entrypoint
8003D058,Camera_Battle4
8003D3B0,Camera_Battle0
8003D3D0,Camera_KeepOn1
8003E120,Camera_KeepOn2
8003E140,Camera_KeepOn3
8003EB94,Camera_KeepOn4
8003F9AC,Camera_KeepOn0
8003FC4C,Camera_Fixed1
8003FF38,Camera_Fixed2
800402EC,Camera_Fixed3
800404EC,Camera_Fixed4
80040878,Camera_Fixed0
80040898,Camera_Subj1
800408B8,Camera_Subj2
800408D8,Camera_Subj3
80040EDC,Camera_Subj4
80041510,Camera_Subj0
80041530,Camera_Data0
80041550,Camera_Data1
80041570,Camera_Data2
80041590,Camera_Data3
800415B0,Camera_Data4
8004189C,Camera_Unique1
80041D20,Camera_Unique2
800420D8,Camera_Unique3
800425DC,Camera_Unique0
80042B90,Camera_Unique4
80042BB0,Camera_Unique5
80042BD0,Camera_Unique6
80042D00,Camera_Unique7
80042F04,Camera_Unique8
80042F24,Camera_Unique9
80044380,Camera_Vec3fCopy
800443A0,Camera_RotateAroundPoint
800443FC,Camera_Demo1
800445D4,Camera_Demo2
800445F4,Camera_Demo3
800450E0,Camera_Demo4
80045100,Camera_Demo5
80045AD8,Camera_Demo6
80045D7C,Camera_Demo7
80045DB0,Camera_Demo8
80045DD0,Camera_Demo9
800461F0,Camera_Demo0
80046210,Camera_Special0
80046358,Camera_Special1
80046378,Camera_Special2
80046398,Camera_Special3
800463B8,Camera_Special4
8004655C,Camera_Special5
80046900,Camera_Special7
80046C4C,Camera_Special6
800470BC,Camera_Special8
800470DC,Camera_Special9
80047810,Camera_Create
80047860,Camera_Destroy
80047888,Camera_Init
80047AA8,func_80057FC4
80047BFC,Camera_Stub80058140
80047C08,Camera_InitDataUsingPlayer
80047E04,Camera_ChangeStatus
80047E20,Camera_UpdateWater
8004823C,Camera_UpdateHotRoom
8004827C,Camera_UpdateDistortion
800485DC,Camera_Update
80048E0C,Camera_Finish
80048F78,func_8005A02C
80048F9C,Camera_ChangeModeFlags
80049300,Camera_ChangeMode
8004932C,Camera_CheckValidMode
80049398,Camera_ChangeSettingFlags
8004958C,Camera_ChangeSetting
800495B8,Camera_ChangeBgCamIndex
8004968C,Camera_GetInputDir
800496B0,Camera_GetInputDirPitch
800496D8,Camera_GetInputDirYaw
80049700,Camera_GetCamDir
80049724,Camera_GetCamDirPitch
8004974C,Camera_GetCamDirYaw
80049774,Camera_RequestQuake
800497E8,Camera_SetViewParam
8004997C,Camera_UnsetViewFlag
800499A4,Camera_OverwriteStateFlags
800499C0,Camera_ResetAnim
800499D0,Camera_SetCSParams
80049A64,Camera_SetStateFlag
80049A88,Camera_UnsetStateFlag
80049AB0,Camera_ChangeDoorCam
80049BB0,Camera_Copy
80049CF8,Camera_IsDebugCamEnabled
80049D04,Camera_GetQuakeOffset
80049D28,Camera_SetCameraData
80049D74,func_8005B198
80049D84,func_8005B1A4
80049DE0,DamageTable_Get
80049E0C,DamageTable_Clear
80049E40,Collider_InitBase
80049E88,Collider_DestroyBase
80049E9C,Collider_SetBaseToActor
80049EDC,Collider_SetBaseType1
80049F20,Collider_SetBase
80049F64,Collider_ResetATBase
80049F80,Collider_ResetACBase
80049F9C,Collider_ResetOCBase
80049FC4,Collider_InitTouch
80049FEC,Collider_DestroyTouch
8004A000,Collider_SetTouch
8004A028,Collider_ResetATInfo_Unk
8004A038,Collider_InitBump
8004A068,Collider_DestroyBump
8004A07C,Collider_SetBump
8004A0A4,Collider_InitInfo
8004A124,Collider_DestroyInfo
8004A164,Collider_SetInfo
8004A1DC,Collider_ResetATInfo
8004A214,Collider_ResetACInfo
8004A24C,Collider_ResetOCInfo
8004A264,Collider_InitJntSphElementDim
8004A2AC,Collider_DestroyJntSphElementDim
8004A2C0,Collider_SetJntSphElementDim
8004A318,Collider_InitJntSphElement
8004A358,Collider_DestroyJntSphElement
8004A398,Collider_SetJntSphElement
8004A3E8,Collider_ResetJntSphElementAT
8004A40C,Collider_ResetJntSphElementAC
8004A430,Collider_ResetJntSphElementOC
8004A454,Collider_InitJntSph
8004A480,Collider_FreeJntSph
8004A520,Collider_DestroyJntSph
8004A5B0,Collider_SetJntSphToActor
8004A68C,Collider_SetJntSphAllocType1
8004A768,Collider_SetJntSphAlloc
8004A844,Collider_SetJntSph
8004A8F8,Collider_ResetJntSphAT
8004A984,Collider_ResetJntSphAC
8004AA10,Collider_ResetJntSphOC
8004AA9C,Collider_InitCylinderDim
8004AAF8,Collider_DestroyCylinderDim
8004AB0C,Collider_SetCylinderDim
8004AB4C,Collider_InitCylinder
8004AB9C,Collider_DestroyCylinder
8004ABEC,Collider_SetCylinderToActor
8004AC54,Collider_SetCylinderType1
8004ACBC,Collider_SetCylinder
8004AD24,Collider_ResetCylinderAT
8004AD64,Collider_ResetCylinderAC
8004ADA4,Collider_ResetCylinderOC
8004ADE4,Collider_InitTrisElementDim
8004AE30,Collider_DestroyTrisElementDim
8004AE44,Collider_SetTrisElementDim
8004AEF8,Collider_InitTrisElement
8004AF38,Collider_DestroyTrisElement
8004AF78,Collider_SetTrisElement
8004AFC8,Collider_ResetTrisElementAT
8004AFEC,Collider_ResetTrisElementAC
8004B010,Collider_ResetTrisElementOC
8004B034,Collider_InitTris
8004B060,Collider_FreeTris
8004B118,Collider_DestroyTris
8004B1BC,Collider_SetTrisAllocType1
8004B2BC,Collider_SetTrisAlloc
8004B3BC,Collider_SetTris
8004B488,Collider_ResetTrisAT
8004B528,Collider_ResetTrisAC
8004B5C8,Collider_ResetTrisOC
8004B668,Collider_InitQuadDim
8004B6B4,Collider_DestroyQuadDim
8004B6C8,Collider_ResetQuadACDist
8004B6E4,Collider_SetQuadMidpoints
8004B7A0,Collider_SetQuadDim
8004B828,Collider_InitQuad
8004B878,Collider_DestroyQuad
8004B8C8,Collider_SetQuadType1
8004B930,Collider_SetQuad
8004B998,Collider_ResetQuadAT
8004B9E8,Collider_ResetQuadAC
8004BA28,Collider_ResetQuadOC
8004BA68,Collider_QuadSetNearestAC
8004BB18,Collider_InitLine
8004BB78,Collider_DestroyLine
8004BB8C,Collider_SetLinePoints
8004BBD0,Collider_SetLine
8004BBFC,Collider_ResetLineOC
8004BC18,CollisionCheck_InitContext
8004BC38,CollisionCheck_DestroyContext
8004BC48,CollisionCheck_ClearContext
8004BCF0,CollisionCheck_EnableSAC
8004BD08,CollisionCheck_DisableSAC
8004BD20,CollisionCheck_SetAT
8004BE00,CollisionCheck_SetAT_SAC
8004BF10,CollisionCheck_SetAC
8004BFF0,CollisionCheck_SetAC_SAC
8004C100,CollisionCheck_SetOC
8004C1E0,CollisionCheck_SetOC_SAC
8004C2F0,CollisionCheck_SetOCLine
8004C37C,CollisionCheck_SkipTouch
8004C3A0,CollisionCheck_SkipBump
8004C3C4,CollisionCheck_NoSharedFlags
8004C3EC,CollisionCheck_NoBlood
8004C400,CollisionCheck_BlueBlood
8004C56C,CollisionCheck_GreenBlood
8004C6D8,CollisionCheck_WaterBurst
8004C714,CollisionCheck_RedBlood
8004C738,CollisionCheck_RedBloodUnused
8004C75C,CollisionCheck_HitSolid
8004C96C,CollisionCheck_SwordHitAudio
8004CA78,CollisionCheck_HitEffects
8004CC78,CollisionCheck_SetBounce
8004CC98,CollisionCheck_SetATvsAC
8004CE40,CollisionCheck_AC_JntSphVsJntSph
8004D0EC,CollisionCheck_AC_JntSphVsCyl
8004D338,CollisionCheck_AC_CylVsJntSph
8004D5AC,CollisionCheck_AC_JntSphVsTris
8004D7CC,CollisionCheck_AC_TrisVsJntSph
8004D9E0,CollisionCheck_AC_JntSphVsQuad
8004DC00,CollisionCheck_AC_QuadVsJntSph
8004DE64,CollisionCheck_AC_CylVsCyl
8004E038,CollisionCheck_AC_CylVsTris
8004E1FC,CollisionCheck_AC_TrisVsCyl
8004E3BC,CollisionCheck_AC_CylVsQuad
8004E630,CollisionCheck_AC_QuadVsCyl
8004E8DC,CollisionCheck_AC_TrisVsTris
8004EB30,CollisionCheck_AC_TrisVsQuad
8004EDC0,CollisionCheck_AC_QuadVsTris
8004F058,CollisionCheck_AC_QuadVsQuad
8004F2E8,CollisionCheck_SetJntSphHitFX
8004F3C8,CollisionCheck_SetCylHitFX
8004F460,CollisionCheck_SetTrisHitFX
8004F548,CollisionCheck_SetQuadHitFX
8004F5E0,CollisionCheck_SetHitEffects
8004F6B4,CollisionCheck_AC
8004F7DC,CollisionCheck_AT
8004F8AC,CollisionCheck_GetMassType
8004F8E8,CollisionCheck_SetOCvsOC
8004FC18,CollisionCheck_OC_JntSphVsJntSph
8004FDE8,CollisionCheck_OC_JntSphVsCyl
8004FF48,CollisionCheck_OC_CylVsJntSph
8004FF74,CollisionCheck_OC_CylVsCyl
80050044,CollisionCheck_SkipOC
80050068,CollisionCheck_Incompatible
800500E8,CollisionCheck_OC
80050278,CollisionCheck_InitInfo
800502C0,CollisionCheck_ResetDamage
800502EC,CollisionCheck_SetInfoNoDamageTable
80050314,CollisionCheck_SetInfo
80050340,CollisionCheck_SetInfo2
80050374,CollisionCheck_SetInfoGetDamageTable
800503AC,CollisionCheck_ApplyDamage
8005056C,CollisionCheck_ApplyDamageJntSph
80050614,CollisionCheck_ApplyDamageCyl
80050634,CollisionCheck_ApplyDamageTris
800506C8,CollisionCheck_ApplyDamageQuad
800506E8,CollisionCheck_Damage
800507A8,CollisionCheck_LineOC_JntSph
800508C0,CollisionCheck_LineOC_Cyl
80050938,CollisionCheck_LineOC
80050A80,CollisionCheck_LineOCCheckAll
80050AA4,CollisionCheck_LineOCCheck
80050AD0,Collider_UpdateCylinder
80050B14,Collider_SetCylinderPosition
80050B34,Collider_SetQuadVertices
80050BA4,Collider_SetTrisVertices
80050C64,Collider_SetTrisDim
80050CB4,Collider_UpdateSpheres
80050E38,CollisionCheck_SpawnRedBlood
80050F98,CollisionCheck_SpawnWaterDroplets
800510F4,CollisionCheck_SpawnShieldParticles
80051188,CollisionCheck_SpawnShieldParticlesMetal
800511D4,CollisionCheck_SpawnShieldParticlesMetalSfx
80051220,CollisionCheck_SpawnShieldParticlesMetal2
80051240,CollisionCheck_SpawnShieldParticlesWood
80051300,CollisionCheck_CylSideVsLineSeg
80051A04,CollisionCheck_GetSwordDamage
80051A70,SaveContext_Init
80051B20,Regs_Init
80051BB0,DebugCamera_ScreenText
80051BC4,DebugCamera_ScreenTextColored
80051C80,DebugCamera_DrawScreenText
80051D64,Debug_DrawText
80051E30,DebugDisplay_Init
80051E40,DebugDisplay_AddObject
80051F1C,DebugDisplay_DrawObjects
80051FAC,DebugDisplay_DrawSpriteI8
8005218C,DebugDisplay_DrawPolygon
800522E0,Cutscene_InitContext
800522F8,Cutscene_StartManual
80052310,Cutscene_StopManual
80052334,Cutscene_UpdateManual
80052380,Cutscene_UpdateScripted
80052434,CutsceneHandler_DoNothing
80052444,Cutscene_StepTimer
8005247C,CutsceneHandler_StartManual
800524DC,CutsceneHandler_StartScript
80052548,CutsceneCmd_Misc
80052CE4,CutsceneCmd_SetLightSetting
80052D24,CutsceneCmd_StartSequence
80052D60,CutsceneCmd_StopSequence
80052D9C,CutsceneCmd_FadeOutSequence
80052E1C,CutsceneCmd_RumbleController
80052E60,CutsceneCmd_SetTime
80052F04,CutsceneCmd_Destination
80054C20,CutsceneCmd_Transition
80055600,CutsceneCmd_UpdateCamEyeSpline
80055754,CutsceneCmd_UpdateCamAtSpline
800558B0,CutsceneCmd_SetCamEye
80055A8C,CutsceneCmd_SetCamAt
80055C34,CutsceneCmd_Text
80055F08,Cutscene_ProcessScript
800568D8,CutsceneHandler_RunScript
8005691C,CutsceneHandler_StopManual
8005695C,CutsceneHandler_StopScript
80056A64,Cutscene_SetupScripted
80056BE4,func_80069048
80056C1C,func_8006907C
80056C40,Cutscene_HandleEntranceTriggers
80056D60,Cutscene_HandleConditionalTriggers
80056F68,Cutscene_SetScript
80057000,MemCpy
80057030,MemSet
80057090,GetItem_Draw
800570D4,GetItem_DrawMaskOrBombchu
8005716C,GetItem_DrawSoldOut
80057208,GetItem_DrawBlueFire
800573AC,GetItem_DrawPoes
800575A0,GetItem_DrawFairy
80057778,GetItem_DrawMirrorShield
800578E8,GetItem_DrawSkullToken
80057A50,GetItem_DrawEggOrMedallion
80057B04,GetItem_DrawCompass
80057BFC,GetItem_DrawPotion
80057DBC,GetItem_DrawGoronSword
80057EC4,GetItem_DrawDekuNuts
80057FD8,GetItem_DrawRecoveryHeart
800580F0,GetItem_DrawFish
800581F8,GetItem_DrawOpa0
80058290,GetItem_DrawOpa0Xlu1
8005838C,GetItem_DrawXlu01
80058440,GetItem_DrawOpa10Xlu2
80058554,GetItem_DrawMagicArrow
80058668,GetItem_DrawMagicSpell
800587B8,GetItem_DrawOpa1023
8005889C,GetItem_DrawOpa10Xlu32
800589C8,GetItem_DrawSmallRupee
80058B04,GetItem_DrawScale
80058C64,GetItem_DrawBulletBag
80058DA8,GetItem_DrawWallet
80058EF0,SfxSource_InitAll
80058F20,SfxSource_UpdateAll
80058FC8,SfxSource_PlaySfxAtFixedWorldPos
800590B0,QuestHint_CheckCondition
8005932C,QuestHint_CheckConditionChain
800593C0,QuestHint_CheckRandomCondition
800595A0,QuestHint_GetTextIdFromScript
800596E4,QuestHint_GetSariaTextId
8005974C,QuestHint_GetNaviTextId
80059790,Text_GetFaceReaction
800597E0,CutsceneFlags_UnsetAll
80059810,CutsceneFlags_Set
8005987C,CutsceneFlags_Unset
800598EC,CutsceneFlags_Get
80059960,Curve_CubicHermiteSpline
800599F8,Curve_Interpolate
80059BA0,SkelCurve_Clear
80059BD0,SkelCurve_Init
80059C80,SkelCurve_Destroy
80059CB0,SkelCurve_SetAnim
80059CE8,SkelCurve_Update
80059FD8,SkelCurve_DrawLimb
8005A33C,SkelCurve_Draw
8005A390,func_8006CFC0
8005A444,func_8006D074
8005A480,func_8006D0AC
8005A4C0,func_8006D0EC
8005A954,func_8006D684
8005AEC8,func_8006DC68
8005AFE0,func_8006DD9C
8005B070,Jpeg_ScheduleDecoderTask
8005B1AC,Jpeg_CopyToZbuffer
8005B2E4,Jpeg_GetUnalignedU16
8005B330,Jpeg_ParseMarkers
8005B4FC,Jpeg_Decode
8005B830,KaleidoSetup_Update
8005BA9C,KaleidoSetup_Init
8005BC14,KaleidoSetup_Destroy
8005BC60,func_8006EE50
8005BCB4,Font_LoadChar
8005BD04,Font_LoadMessageBoxIcon
8005BD48,Font_LoadOrderedFont
8005BE70,Environment_ZBufValToFixedPoint
8005BEA8,Environment_GetPixelDepth
8005BED4,Environment_GraphCallback
8005BF18,Environment_Init
8005C3E8,Environment_SmoothStepToU8
8005C520,Environment_SmoothStepToS8
8005C660,Environment_LerpWeight
8005C6E4,Environment_LerpWeightAccelDecel
8005C8A4,Environment_UpdateStorm
8005C998,Environment_UpdateSkybox
8005D284,Environment_EnableUnderwaterLights
8005D2FC,Environment_DisableUnderwaterLights
8005D374,Environment_Update
8005F19C,Environment_DrawSunAndMoon
8005F9E0,Environment_DrawSunLensFlare
8005FAB4,Environment_DrawLensFlare
800606F8,Environment_RandCentered
80060720,Environment_DrawRain
80060CB0,Environment_ChangeLightSetting
80060D34,Environment_DrawSkyboxFilters
80060F54,Environment_DrawLightningFlash
80060FEC,Environment_UpdateLightningStrike
800612F4,Environment_AddLightningBolts
8006135C,Environment_DrawLightning
800617A4,Environment_PlaySceneSequence
80061994,Environment_PlayTimeBasedSequence
80061CAC,Environment_DrawCustomLensFlare
80061D58,Environment_InitGameOverLights
80061F40,Environment_FadeInGameOverLights
800621F4,Environment_FadeOutGameOverLights
80062510,Environment_UpdateRain
80062578,Environment_FillScreen
80062748,Environment_DrawSandstorm
800631A0,Environment_AdjustLights
800633CC,Environment_GetBgsDayCount
800633DC,Environment_ClearBgsDayCount
800633EC,Environment_GetTotalDays
800633FC,Environment_ForcePlaySequence
80063414,Environment_IsForcedSequenceDisabled
8006343C,Environment_PlayStormNatureAmbience
8006349C,Environment_StopStormNatureAmbience
800634FC,Environment_WarpSongLeave
800635F0,Lib_MemSet
80063644,Math_CosS
80063684,Math_SinS
800636C4,Math_ScaledStepToS
80063794,Math_StepToS
8006381C,Math_StepToF
800638B0,Math_StepUntilAngleS
80063918,Math_StepUntilS
80063978,Math_StepToAngleS
80063A3C,Math_StepUntilF
80063A8C,Math_AsymStepToF
80063B34,func_80077D10
80063BB0,Rand_S16Offset
80063C04,Rand_S16OffsetStride
80063C6C,Math_Vec3f_Copy
80063C8C,Math_Vec3s_ToVec3f
80063CD0,Math_Vec3f_Sum
80063D08,Math_Vec3f_Diff
80063D40,Math_Vec3s_DiffToVec3f
80063D9C,Math_Vec3f_Scale
80063DD8,Math_Vec3f_DistXYZ
80063E1C,Math_Vec3f_DistXYZAndStoreDiff
80063E78,Math_Vec3f_DistXZ
80063EAC,Math_Vec3f_DiffY
80063EC0,Math_Vec3f_Yaw
80063EF4,Math_Vec3f_Pitch
80063F3C,Actor_ProcessInitChain
80063FB4,IChain_Apply_u8
80063FD0,IChain_Apply_s8
80063FEC,IChain_Apply_u16
80064008,IChain_Apply_s16
80064024,IChain_Apply_u32
80064040,IChain_Apply_s32
8006405C,IChain_Apply_f32
80064080,IChain_Apply_f32div1000
800640B0,IChain_Apply_Vec3f
800640DC,IChain_Apply_Vec3fdiv1000
80064114,IChain_Apply_Vec3s
80064138,Math_SmoothStepToF
80064240,Math_ApproachF
800642B0,Math_ApproachZeroF
80064304,Math_SmoothStepToDegF
800644C8,Math_SmoothStepToS
800645E4,Math_ApproachS
80064688,Color_RGBA8_Copy
800646B0,func_80078884
800646F8,func_800788CC
80064740,func_80078914
80064790,Health_InitMeter
8006486C,Health_UpdateMeter
80064C50,func_80078E18
80064C70,func_80078E34
80064CC0,func_80078E84
80064D58,Health_DrawMeter
800659D4,Health_UpdateBeatingHeart
80065AC0,Health_IsCritical
80065B30,Lights_PointSetInfo
80065B8C,Lights_PointNoGlowSetInfo
80065BF0,Lights_PointGlowSetInfo
80065C58,Lights_PointSetColorAndRadius
80065C8C,Lights_DirectionalSetInfo
80065CE4,Lights_Reset
80065D20,Lights_Draw
80065E64,Lights_FindSlot
80065E94,Lights_BindPoint
800661F0,Lights_BindDirectional
80066258,Lights_BindAll
800662F4,Lights_FindBufSlot
80066380,Lights_FreeNode
800663F8,LightContext_Init
80066464,LightContext_SetAmbientColor
80066490,LightContext_SetFog
800664CC,LightContext_NewLights
80066504,LightContext_InitList
80066514,LightContext_DestroyList
80066570,LightContext_InsertLight
800665D0,LightContext_RemoveLight
80066634,Lights_NewAndDraw
8006677C,Lights_New
800667C4,Lights_GlowCheck
800669C8,Lights_DrawGlow
80066BD0,ZeldaArena_Malloc
80066BF8,ZeldaArena_MallocR
80066C20,ZeldaArena_Realloc
80066C50,ZeldaArena_Free
80066C78,ZeldaArena_Calloc
80066CD0,ZeldaArena_GetSizes
80066D08,ZeldaArena_Check
80066D2C,ZeldaArena_Init
80066D5C,ZeldaArena_Cleanup
80066D80,ZeldaArena_IsInitalized
80066DB0,MapMark_Init
80066E80,MapMark_ClearPointers
80066ED4,MapMark_DrawForDungeon
800673B0,MapMark_Draw
80067400,PreNmiBuff_Init
80067478,PreNmiBuff_SetReset
800674AC,PreNmiBuff_IsResetting
800674C0,Sched_FlushTaskQueue
80067540,OLib_Vec3fDist
80067584,OLib_Vec3fDistOutDiff
800675E0,OLib_Vec3fDistXZ
80067614,OLib_ClampMinDist
80067664,OLib_ClampMaxDist
800676B4,OLib_Vec3fDistNormalize
80067764,OLib_VecSphToVec3f
80067810,OLib_VecGeoToVec3f
80067854,OLib_Vec3fToVecSph
800679A8,OLib_Vec3fToVecGeo
800679F0,OLib_Vec3fDiffToVecSph
80067A44,OLib_Vec3fDiffToVecGeo
80067A98,OLib_Vec3fDiffRad
80067B28,OLib_Vec3fDiffDegF
80067B90,OLib_Vec3fDiffBinAng
80067C30,OnePointCutscene_AddVecGeoToVec3f
80067CB0,OnePointCutscene_Vec3fYaw
80067D18,OnePointCutscene_Vec3sToVec3f
80067D5C,OnePointCutscene_BgCheckLineTest
80067DAC,OnePointCutscene_RaycastDown
80067DD4,OnePointCutscene_SetCsCamPoints
80067E08,OnePointCutscene_SetInfo
8006B5A0,OnePointCutscene_SetAsChild
8006B5E8,OnePointCutscene_RemoveCamera
8006B6BC,OnePointCutscene_Init
8006B974,OnePointCutscene_EndCutscene
8006B9D0,OnePointCutscene_Attention
8006BB3C,OnePointCutscene_AttentionSetSfx
8006BB90,OnePointCutscene_EnableAttention
8006BBA0,OnePointCutscene_DisableAttention
8006BBB4,OnePointCutscene_CheckForCategory
8006BC14,OnePointCutscene_Noop
8006BC30,Map_SavePlayerInitialInfo
8006BC90,Map_SetPaletteData
8006BD0C,Map_SetFloorPalettesData
8006BEC4,Map_InitData
8006C1B0,Map_InitRoomData
8006C28C,Map_Destroy
8006C300,Map_Init
8006C5E0,Minimap_DrawCompassIcons
8006CA24,Minimap_Draw
8006D534,Map_GetFloorTextIndexOffset
8006D55C,Map_Update
8006D880,Interface_ChangeHudVisibilityMode
8006D8B4,Interface_RaiseButtonAlphas
8006D9EC,Interface_DimButtonAlphas
8006DAC0,Interface_UpdateHudAlphas
8006E2E0,func_80083108
8006F1FC,Interface_SetSceneRestrictions
8006F344,Gfx_TextureIA8
8006F574,Gfx_TextureI8
8006F7A4,Inventory_SwapAgeEquipment
8006FA28,Interface_InitHorsebackArchery
8006FA70,func_800849EC
8006FAF0,Interface_LoadItemIcon1
8006FBA0,Interface_LoadItemIcon2
8006FC50,func_80084BF4
8006FD6C,Item_Give
800713C0,Item_CheckObtainability
80071900,Inventory_DeleteItem
80071980,Inventory_ReplaceItem
80071A34,Inventory_HasEmptyBottle
80071AA4,Inventory_HasSpecificBottle
80071B1C,Inventory_UpdateBottleItem
80071BB4,Inventory_ConsumeFairy
80071C8C,func_80086D5C
80071CC4,Interface_LoadActionLabel
80071E0C,Interface_SetDoAction
80071E94,Interface_SetNaviCall
80071F98,Interface_LoadActionLabelB
8007205C,Health_ChangeBy
80072140,Health_GiveHearts
8007216C,Rupees_ChangeBy
80072194,Inventory_ChangeAmmo
800724A0,Magic_Fill
800724DC,Magic_Reset
8007251C,Magic_RequestChange
800727C4,Magic_Update
80073070,Magic_DrawMeter
8007386C,Interface_SetSubTimer
800738BC,Interface_SetSubTimerToFinalSecond
80073900,Interface_SetTimer
80073950,Interface_DrawActionLabel
80073A38,Interface_DrawItemButtons
80074860,Interface_DrawItemIconTexture
80074A08,Interface_DrawAmmoCount
80074EA8,Interface_DrawActionButton
8007508C,Interface_InitVertices
8007554C,func_8008A8B8
8007562C,func_8008A994
80075674,Interface_Draw
80078158,Interface_Update
80078E40,Path_GetByIndex
80078E84,Path_OrientAndGetDistSq
80078F70,Path_CopyLastPoint
80079010,FrameAdvance_Init
80079020,FrameAdvance_Update
800790C0,Player_SetBootData
8007924C,Player_InBlockingCsMode
800792FC,Player_InCsMode
80079338,func_8008E9C4
80079348,Player_IsChildWithHylianShield
80079370,Player_ActionToModelGroup
800793BC,Player_SetModelsForHoldingShield
800794A8,Player_SetModels
80079580,Player_SetModelGroup
800795EC,func_8008EC70
80079624,Player_SetEquipmentData
80079714,Player_UpdateBottleHeld
80079768,func_8008EDF0
80079784,func_8008EE08
80079828,func_8008EEAC
800798AC,func_8008EF30
800798C4,func_8008EF44
800798E0,Player_IsBurningStickInRange
800799B8,Player_GetStrength
80079A04,Player_GetMask
80079A14,Player_UnsetMask
80079A24,Player_HasMirrorShieldEquipped
80079A3C,Player_HasMirrorShieldSetToDraw
80079A68,Player_ActionToMagicSpell
80079A94,Player_HoldsHookshot
80079AB8,func_8008F128
80079AEC,Player_ActionToMeleeWeapon
80079B14,Player_GetMeleeWeaponHeld
80079B38,Player_HoldsTwoHandedWeapon
80079B64,Player_HoldsBrokenKnife
80079BBC,Player_ActionToBottle
80079BE8,Player_GetBottleHeld
80079C08,Player_ActionToExplosive
80079C34,Player_GetExplosiveHeld
80079C54,func_8008F2BC
80079C90,Player_GetEnvironmentalHazard
80079E08,Player_DrawImpl
8007A1B4,func_8008F87C
8007A600,Player_OverrideLimbDrawGameplayCommon
8007A954,Player_OverrideLimbDrawGameplayDefault
8007AC40,Player_OverrideLimbDrawGameplayFirstPerson
8007AD90,Player_OverrideLimbDrawGameplayCrawling
8007ADD4,func_80090480
8007AF5C,Player_UpdateShieldCollider
8007B030,func_800906D4
8007B140,Player_DrawGetItemImpl
8007B2D4,Player_DrawGetItem
8007B34C,func_80090A28
8007B420,Player_DrawHookshotReticle
8007B5F4,Player_PostLimbDrawGameplay
8007BF5C,func_80091738
8007C088,Player_OverrideLimbDrawPause
8007C22C,Player_DrawPauseImpl
8007C914,Player_DrawPause
8007CAF0,func_80092320
8007CB04,PreNMI_Update
8007CB58,PreNMI_Draw
8007CC10,PreNMI_Main
8007CC44,PreNMI_Destroy
8007CC50,PreNMI_Init
8007CC90,Quake_AddVecGeoToVec3f
8007CD10,Quake_UpdateShakeInfo
8007CF38,Quake_CallbackType1
8007CFC0,Quake_CallbackType5
8007D034,Quake_CallbackType6
8007D0B8,Quake_CallbackType3
8007D150,Quake_CallbackType2
8007D1C0,Quake_CallbackType4
8007D258,Quake_GetFreeIndex
8007D2BC,Quake_RequestImpl
8007D374,Quake_Remove
8007D39C,Quake_GetRequest
8007D3F8,Quake_SetValue
8007D528,Quake_SetSpeed
8007D570,Quake_SetDuration
8007D5C0,Quake_GetTimeLeft
8007D5F8,Quake_SetPerturbations
8007D660,Quake_SetOrientation
8007D6C8,Quake_Init
8007D71C,Quake_Request
8007D740,Quake_RemoveRequest
8007D788,Quake_Update
8007F400,func_80095AA0
8007F418,Room_DrawNormal
8007F604,Room_DrawCullable
8007FA8C,Room_DecodeJpeg
8007FB14,Room_DrawBackground2D
8007FE10,func_8007FF50_ne0
8007FE68,Room_DrawImageSingle
80080220,Room_GetImageMultiBgEntry
8008030C,Room_DrawImageMulti
800806E0,Room_DrawImage
80080748,func_80096FD4
80080760,func_80096FE8
800808FC,func_8009728C
80080A64,func_800973FC
80080B08,Room_Draw
80080B58,func_80097534
80080BF0,Sample_HandleStateChange
80080C24,Sample_Draw
80080E10,Sample_Main
80080E3C,Sample_Destroy
80080E48,Sample_SetupView
80080F00,Sample_LoadTitleStatic
80080F60,Sample_Init
80080FF0,Inventory_ChangeEquipment
80081048,Inventory_DeleteEquipment
80081154,Inventory_ChangeUpgrade
800811B0,Object_Spawn
80081294,Object_InitBank
800813F0,Object_UpdateBank
800814E8,Object_GetIndex
80081548,Object_IsLoaded
80081578,func_800981B8
80081600,func_800982FC
80081660,Scene_ExecuteCommands
800816E4,Scene_CommandPlayerEntryList
800817C0,Scene_CommandActorEntryList
80081818,Scene_CommandUnused2
80081860,Scene_CommandCollisionHeader
80081990,Scene_CommandRoomList
800819E8,Scene_CommandSpawnList
80081A30,Scene_CommandSpecialFiles
80081AF8,Scene_CommandRoomBehavior
80081B50,Scene_CommandRoomShape
80081B98,Scene_CommandObjectList
80081D4C,Scene_CommandLightList
80081DFC,Scene_CommandPathList
80081E44,Scene_CommandTransitionActorEntryList
80081E9C,TransitionActor_InitContext
80081EAC,Scene_CommandLightSettingsList
80081F04,Scene_CommandSkyboxSettings
80081F48,Scene_CommandSkyboxDisables
80081F70,Scene_CommandTimeSettings
8008226C,Scene_CommandWindSettings
800822D0,Scene_CommandExitList
80082318,Scene_CommandUndefined9
80082328,Scene_CommandSoundSettings
80082374,Scene_CommandEchoSettings
8008238C,Scene_CommandAlternateHeaderList
80082488,Scene_CommandCutsceneData
800824C8,Scene_CommandMiscSettings
8008258C,Scene_SetTransitionForNextEntrance
80082640,Scene_Draw
800826A4,Scene_DrawConfigDefault
800826E4,Scene_DrawConfigDekuTree
8008282C,Scene_DrawConfigDekuTreeBoss
