80000400,entrypoint
8003CE38,Camera_Battle4
8003D190,Camera_Battle0
8003D1B0,Camera_KeepOn1
8003DF00,Camera_KeepOn2
8003DF20,Camera_KeepOn3
8003E918,Camera_KeepOn4
8003F730,Camera_KeepOn0
8003F9D0,Camera_Fixed1
8003FCBC,Camera_Fixed2
80040070,Camera_Fixed3
80040270,Camera_Fixed4
800405FC,Camera_Fixed0
8004061C,Camera_Subj1
8004063C,Camera_Subj2
8004065C,Camera_Subj3
80040C60,Camera_Subj4
80041294,Camera_Subj0
800412B4,Camera_Data0
800412D4,Camera_Data1
800412F4,Camera_Data2
80041314,Camera_Data3
80041334,Camera_Data4
80041620,Camera_Unique1
80041AA4,Camera_Unique2
80041E5C,Camera_Unique3
8004230C,Camera_Unique0
80042828,Camera_Unique4
80042848,Camera_Unique5
80042868,Camera_Unique6
80042998,Camera_Unique7
80042B9C,Camera_Unique8
80042BBC,Camera_Unique9
80044018,Camera_Vec3fCopy
80044038,Camera_RotateAroundPoint
80044094,Camera_Demo1
8004426C,Camera_Demo2
8004428C,Camera_Demo3
80044D28,Camera_Demo4
80044D48,Camera_Demo5
80045720,Camera_Demo6
800459C4,Camera_Demo7
800459F8,Camera_Demo8
80045A18,Camera_Demo9
80045E38,Camera_Demo0
80045E58,Camera_Special0
80045FA0,Camera_Special1
80045FC0,Camera_Special2
80045FE0,Camera_Special3
80046000,Camera_Special4
800461A4,Camera_Special5
80046548,Camera_Special7
80046894,Camera_Special6
80046D04,Camera_Special8
80046D24,Camera_Special9
8004740C,Camera_Create
8004745C,Camera_Destroy
80047484,Camera_Init
800476A4,func_80057FC4
800477F8,Camera_Stub80058140
80047804,Camera_InitDataUsingPlayer
80047A00,Camera_ChangeStatus
80047A1C,Camera_UpdateWater
80047E38,Camera_UpdateHotRoom
80047E78,Camera_UpdateDistortion
800481D8,Camera_Update
80048A08,Camera_Finish
80048B74,func_8005A02C
80048B98,Camera_ChangeModeFlags
80048EFC,Camera_ChangeMode
80048F28,Camera_CheckValidMode
80048F94,Camera_ChangeSettingFlags
80049188,Camera_ChangeSetting
800491B4,Camera_ChangeBgCamIndex
80049288,Camera_GetInputDir
800492AC,Camera_GetInputDirPitch
800492D4,Camera_GetInputDirYaw
800492FC,Camera_GetCamDir
80049320,Camera_GetCamDirPitch
80049348,Camera_GetCamDirYaw
80049370,Camera_RequestQuake
800493E4,Camera_SetViewParam
80049578,Camera_UnsetViewFlag
800495A0,Camera_OverwriteStateFlags
800495BC,Camera_ResetAnim
800495CC,Camera_SetCSParams
80049660,Camera_SetStateFlag
80049684,Camera_UnsetStateFlag
800496AC,Camera_ChangeDoorCam
800497AC,Camera_Copy
800498F4,Camera_IsDebugCamEnabled
80049900,Camera_GetQuakeOffset
80049924,Camera_SetCameraData
80049970,func_8005B198
80049980,func_8005B1A4
800499D0,DamageTable_Get
800499FC,DamageTable_Clear
80049A30,Collider_InitBase
80049A78,Collider_DestroyBase
80049A8C,Collider_SetBaseToActor
80049ACC,Collider_SetBaseType1
80049B10,Collider_SetBase
80049B54,Collider_ResetATBase
80049B70,Collider_ResetACBase
80049B8C,Collider_ResetOCBase
80049BB4,Collider_InitTouch
80049BDC,Collider_DestroyTouch
80049BF0,Collider_SetTouch
80049C18,Collider_ResetATInfo_Unk
80049C28,Collider_InitBump
80049C58,Collider_DestroyBump
80049C6C,Collider_SetBump
80049C94,Collider_InitInfo
80049D14,Collider_DestroyInfo
80049D54,Collider_SetInfo
80049DCC,Collider_ResetATInfo
80049E04,Collider_ResetACInfo
80049E3C,Collider_ResetOCInfo
80049E54,Collider_InitJntSphElementDim
80049E9C,Collider_DestroyJntSphElementDim
80049EB0,Collider_SetJntSphElementDim
80049F08,Collider_InitJntSphElement
80049F48,Collider_DestroyJntSphElement
80049F88,Collider_SetJntSphElement
80049FD8,Collider_ResetJntSphElementAT
80049FFC,Collider_ResetJntSphElementAC
8004A020,Collider_ResetJntSphElementOC
8004A044,Collider_InitJntSph
8004A070,Collider_FreeJntSph
8004A110,Collider_DestroyJntSph
8004A1A0,Collider_SetJntSphToActor
8004A27C,Collider_SetJntSphAllocType1
8004A358,Collider_SetJntSphAlloc
8004A434,Collider_SetJntSph
8004A4E8,Collider_ResetJntSphAT
8004A574,Collider_ResetJntSphAC
8004A600,Collider_ResetJntSphOC
8004A68C,Collider_InitCylinderDim
8004A6E8,Collider_DestroyCylinderDim
8004A6FC,Collider_SetCylinderDim
8004A73C,Collider_InitCylinder
8004A78C,Collider_DestroyCylinder
8004A7DC,Collider_SetCylinderToActor
8004A844,Collider_SetCylinderType1
8004A8AC,Collider_SetCylinder
8004A914,Collider_ResetCylinderAT
8004A954,Collider_ResetCylinderAC
8004A994,Collider_ResetCylinderOC
8004A9D4,Collider_InitTrisElementDim
8004AA20,Collider_DestroyTrisElementDim
8004AA34,Collider_SetTrisElementDim
8004AAE8,Collider_InitTrisElement
8004AB28,Collider_DestroyTrisElement
8004AB68,Collider_SetTrisElement
8004ABB8,Collider_ResetTrisElementAT
8004ABDC,Collider_ResetTrisElementAC
8004AC00,Collider_ResetTrisElementOC
8004AC24,Collider_InitTris
8004AC50,Collider_FreeTris
8004AD08,Collider_DestroyTris
8004ADAC,Collider_SetTrisAllocType1
8004AEAC,Collider_SetTrisAlloc
8004AFAC,Collider_SetTris
8004B078,Collider_ResetTrisAT
8004B118,Collider_ResetTrisAC
8004B1B8,Collider_ResetTrisOC
8004B258,Collider_InitQuadDim
8004B2A4,Collider_DestroyQuadDim
8004B2B8,Collider_ResetQuadACDist
8004B2D4,Collider_SetQuadMidpoints
8004B390,Collider_SetQuadDim
8004B418,Collider_InitQuad
8004B468,Collider_DestroyQuad
8004B4B8,Collider_SetQuadType1
8004B520,Collider_SetQuad
8004B588,Collider_ResetQuadAT
8004B5D8,Collider_ResetQuadAC
8004B618,Collider_ResetQuadOC
8004B658,Collider_QuadSetNearestAC
8004B708,Collider_InitLine
8004B768,Collider_DestroyLine
8004B77C,Collider_SetLinePoints
8004B7C0,Collider_SetLine
8004B7EC,Collider_ResetLineOC
8004B808,CollisionCheck_InitContext
8004B828,CollisionCheck_DestroyContext
8004B838,CollisionCheck_ClearContext
8004B8E0,CollisionCheck_EnableSAC
8004B8F8,CollisionCheck_DisableSAC
8004B910,CollisionCheck_SetAT
8004B9F0,CollisionCheck_SetAT_SAC
8004BB00,CollisionCheck_SetAC
8004BBE0,CollisionCheck_SetAC_SAC
8004BCF0,CollisionCheck_SetOC
8004BDD0,CollisionCheck_SetOC_SAC
8004BEE0,CollisionCheck_SetOCLine
8004BF6C,CollisionCheck_SkipTouch
8004BF90,CollisionCheck_SkipBump
8004BFB4,CollisionCheck_NoSharedFlags
8004BFDC,CollisionCheck_NoBlood
8004BFF0,CollisionCheck_BlueBlood
8004C15C,CollisionCheck_GreenBlood
8004C2C8,CollisionCheck_WaterBurst
8004C304,CollisionCheck_RedBlood
8004C328,CollisionCheck_RedBloodUnused
8004C34C,CollisionCheck_HitSolid
8004C55C,CollisionCheck_SwordHitAudio
8004C668,CollisionCheck_HitEffects
8004C868,CollisionCheck_SetBounce
8004C888,CollisionCheck_SetATvsAC
8004CA30,CollisionCheck_AC_JntSphVsJntSph
8004CCDC,CollisionCheck_AC_JntSphVsCyl
8004CF50,CollisionCheck_AC_CylVsJntSph
8004D1F0,CollisionCheck_AC_JntSphVsTris
8004D410,CollisionCheck_AC_TrisVsJntSph
8004D624,CollisionCheck_AC_JntSphVsQuad
8004D844,CollisionCheck_AC_QuadVsJntSph
8004DAA8,CollisionCheck_AC_CylVsCyl
8004DC7C,CollisionCheck_AC_CylVsTris
8004DE40,CollisionCheck_AC_TrisVsCyl
8004E000,CollisionCheck_AC_CylVsQuad
8004E274,CollisionCheck_AC_QuadVsCyl
8004E520,CollisionCheck_AC_TrisVsTris
8004E774,CollisionCheck_AC_TrisVsQuad
8004EA04,CollisionCheck_AC_QuadVsTris
8004EC9C,CollisionCheck_AC_QuadVsQuad
8004EF2C,CollisionCheck_SetJntSphHitFX
8004F00C,CollisionCheck_SetCylHitFX
8004F0A4,CollisionCheck_SetTrisHitFX
8004F18C,CollisionCheck_SetQuadHitFX
8004F224,CollisionCheck_SetHitEffects
8004F2F8,CollisionCheck_AC
8004F420,CollisionCheck_AT
8004F4F0,CollisionCheck_GetMassType
8004F52C,CollisionCheck_SetOCvsOC
8004F85C,CollisionCheck_OC_JntSphVsJntSph
8004FA2C,CollisionCheck_OC_JntSphVsCyl
8004FB8C,CollisionCheck_OC_CylVsJntSph
8004FBB8,CollisionCheck_OC_CylVsCyl
8004FC88,CollisionCheck_SkipOC
8004FCAC,CollisionCheck_Incompatible
8004FD2C,CollisionCheck_OC
8004FEBC,CollisionCheck_InitInfo
8004FF04,CollisionCheck_ResetDamage
8004FF30,CollisionCheck_SetInfoNoDamageTable
8004FF58,CollisionCheck_SetInfo
8004FF84,CollisionCheck_SetInfo2
8004FFB8,CollisionCheck_SetInfoGetDamageTable
8004FFF0,CollisionCheck_ApplyDamage
800501B0,CollisionCheck_ApplyDamageJntSph
80050258,CollisionCheck_ApplyDamageCyl
80050278,CollisionCheck_ApplyDamageTris
8005030C,CollisionCheck_ApplyDamageQuad
8005032C,CollisionCheck_Damage
800503EC,CollisionCheck_LineOC_JntSph
80050504,CollisionCheck_LineOC_Cyl
8005057C,CollisionCheck_LineOC
800506C4,CollisionCheck_LineOCCheckAll
800506E8,CollisionCheck_LineOCCheck
80050714,Collider_UpdateCylinder
80050758,Collider_SetCylinderPosition
80050778,Collider_SetQuadVertices
800507E8,Collider_SetTrisVertices
800508A8,Collider_SetTrisDim
800508F8,Collider_UpdateSpheres
80050A7C,CollisionCheck_SpawnRedBlood
80050BDC,CollisionCheck_SpawnWaterDroplets
80050D38,CollisionCheck_SpawnShieldParticles
80050DCC,CollisionCheck_SpawnShieldParticlesMetal
80050E18,CollisionCheck_SpawnShieldParticlesMetalSfx
80050E64,CollisionCheck_SpawnShieldParticlesMetal2
80050E84,CollisionCheck_SpawnShieldParticlesWood
80050F44,CollisionCheck_CylSideVsLineSeg
80051648,CollisionCheck_GetSwordDamage
800516B0,SaveContext_Init
80051760,Regs_Init
800517F0,DebugCamera_ScreenText
80051804,DebugCamera_ScreenTextColored
800518C0,DebugCamera_DrawScreenText
800519A4,Debug_DrawText
80051A70,DebugDisplay_Init
80051A80,DebugDisplay_AddObject
80051B5C,DebugDisplay_DrawObjects
80051BEC,DebugDisplay_DrawSpriteI8
80051DD0,DebugDisplay_DrawPolygon
80051F30,Cutscene_InitContext
80051F48,Cutscene_StartManual
80051F60,Cutscene_StopManual
80051F84,Cutscene_UpdateManual
80051FD0,Cutscene_UpdateScripted
80052084,CutsceneHandler_DoNothing
80052094,Cutscene_StepTimer
800520CC,CutsceneHandler_StartManual
8005212C,CutsceneHandler_StartScript
80052198,CutsceneCmd_Misc
80052934,CutsceneCmd_SetLightSetting
80052974,CutsceneCmd_StartSequence
800529B0,CutsceneCmd_StopSequence
800529EC,CutsceneCmd_FadeOutSequence
80052A6C,CutsceneCmd_RumbleController
80052AB0,CutsceneCmd_SetTime
80052B54,CutsceneCmd_Destination
80054874,CutsceneCmd_Transition
80055254,CutsceneCmd_UpdateCamEyeSpline
800553A8,CutsceneCmd_UpdateCamAtSpline
80055504,CutsceneCmd_SetCamEye
800556E0,CutsceneCmd_SetCamAt
80055888,CutsceneCmd_Text
80055B5C,Cutscene_ProcessScript
8005652C,CutsceneHandler_RunScript
80056570,CutsceneHandler_StopManual
800565B0,CutsceneHandler_StopScript
800566B8,Cutscene_SetupScripted
80056838,func_80069048
80056870,func_8006907C
80056894,Cutscene_HandleEntranceTriggers
800569B4,Cutscene_HandleConditionalTriggers
80056BBC,Cutscene_SetScript
80056C10,MemCpy
80056C40,MemSet
80056CA0,GetItem_Draw
80056CE4,GetItem_DrawMaskOrBombchu
80056D80,GetItem_DrawSoldOut
80056E28,GetItem_DrawBlueFire
80056FCC,GetItem_DrawPoes
800571C8,GetItem_DrawFairy
800573A4,GetItem_DrawMirrorShield
8005751C,GetItem_DrawSkullToken
80057684,GetItem_DrawEggOrMedallion
8005773C,GetItem_DrawCompass
80057844,GetItem_DrawPotion
80057A18,GetItem_DrawGoronSword
80057B20,GetItem_DrawDekuNuts
80057C34,GetItem_DrawRecoveryHeart
80057D4C,GetItem_DrawFish
80057E54,GetItem_DrawOpa0
80057EF0,GetItem_DrawOpa0Xlu1
80057FF4,GetItem_DrawXlu01
800580AC,GetItem_DrawOpa10Xlu2
800581C8,GetItem_DrawMagicArrow
800582E4,GetItem_DrawMagicSpell
80058434,GetItem_DrawOpa1023
8005851C,GetItem_DrawOpa10Xlu32
80058650,GetItem_DrawSmallRupee
800587A0,GetItem_DrawScale
80058900,GetItem_DrawBulletBag
80058A4C,GetItem_DrawWallet
80058BA0,SfxSource_InitAll
80058BD0,SfxSource_UpdateAll
80058C78,SfxSource_PlaySfxAtFixedWorldPos
80058D60,QuestHint_CheckCondition
80058FDC,QuestHint_CheckConditionChain
80059070,QuestHint_CheckRandomCondition
80059250,QuestHint_GetTextIdFromScript
80059394,QuestHint_GetSariaTextId
800593FC,QuestHint_GetNaviTextId
80059440,Text_GetFaceReaction
80059490,CutsceneFlags_UnsetAll
800594C0,CutsceneFlags_Set
8005952C,CutsceneFlags_Unset
8005959C,CutsceneFlags_Get
80059610,Curve_CubicHermiteSpline
800596A8,Curve_Interpolate
80059850,SkelCurve_Clear
80059880,SkelCurve_Init
80059930,SkelCurve_Destroy
80059960,SkelCurve_SetAnim
80059998,SkelCurve_Update
80059C88,SkelCurve_DrawLimb
8005A014,SkelCurve_Draw
8005A060,func_8006CFC0
8005A114,func_8006D074
8005A150,func_8006D0AC
8005A190,func_8006D0EC
8005A628,func_8006D684
8005AB9C,func_8006DC68
8005ACAC,func_8006DD9C
8005AD40,Jpeg_ScheduleDecoderTask
8005AE7C,Jpeg_CopyToZbuffer
8005AFB4,Jpeg_GetUnalignedU16
8005B000,Jpeg_ParseMarkers
8005B1CC,Jpeg_Decode
8005B500,KaleidoSetup_Update
8005B76C,KaleidoSetup_Init
8005B8C0,KaleidoSetup_Destroy
8005B8D0,func_8006EE50
8005B924,Font_LoadChar
8005B974,Font_LoadMessageBoxIcon
8005B9B8,Font_LoadOrderedFont
8005BAE0,Environment_ZBufValToFixedPoint
8005BB18,Environment_GetPixelDepth
8005BB44,Environment_GraphCallback
8005BB88,Environment_Init
8005C058,Environment_SmoothStepToU8
8005C190,Environment_SmoothStepToS8
8005C2D0,Environment_LerpWeight
8005C354,Environment_LerpWeightAccelDecel
8005C514,Environment_UpdateStorm
8005C608,Environment_UpdateSkybox
8005CEF4,Environment_EnableUnderwaterLights
8005CF6C,Environment_DisableUnderwaterLights
8005CFE4,Environment_Update
8005EE40,Environment_DrawSunAndMoon
8005F69C,Environment_DrawSunLensFlare
8005F770,Environment_DrawLensFlare
800603C8,Environment_RandCentered
800603F0,Environment_DrawRain
80060998,Environment_ChangeLightSetting
80060A1C,Environment_DrawSkyboxFilters
80060C3C,Environment_DrawLightningFlash
80060CD4,Environment_UpdateLightningStrike
80060FDC,Environment_AddLightningBolts
80061044,Environment_DrawLightning
80061488,Environment_PlaySceneSequence
80061678,Environment_PlayTimeBasedSequence
80061990,Environment_DrawCustomLensFlare
80061A3C,Environment_InitGameOverLights
80061C24,Environment_FadeInGameOverLights
80061ED8,Environment_FadeOutGameOverLights
800621F4,Environment_UpdateRain
8006225C,Environment_FillScreen
80062454,Environment_DrawSandstorm
80062EA0,Environment_AdjustLights
800630CC,Environment_GetBgsDayCount
800630DC,Environment_ClearBgsDayCount
800630EC,Environment_GetTotalDays
800630FC,Environment_ForcePlaySequence
80063114,Environment_IsForcedSequenceDisabled
8006313C,Environment_PlayStormNatureAmbience
8006319C,Environment_StopStormNatureAmbience
800631FC,Environment_WarpSongLeave
800632F0,Lib_MemSet
80063344,Math_CosS
80063384,Math_SinS
800633C4,Math_ScaledStepToS
80063494,Math_StepToS
8006351C,Math_StepToF
800635B0,Math_StepUntilAngleS
80063618,Math_StepUntilS
80063678,Math_StepToAngleS
8006373C,Math_StepUntilF
8006378C,Math_AsymStepToF
80063834,func_80077D10
800638B0,Rand_S16Offset
80063904,Rand_S16OffsetStride
8006396C,Math_Vec3f_Copy
8006398C,Math_Vec3s_ToVec3f
800639D0,Math_Vec3f_Sum
80063A08,Math_Vec3f_Diff
80063A40,Math_Vec3s_DiffToVec3f
80063A9C,Math_Vec3f_Scale
80063AD8,Math_Vec3f_DistXYZ
80063B1C,Math_Vec3f_DistXYZAndStoreDiff
80063B78,Math_Vec3f_DistXZ
80063BAC,Math_Vec3f_DiffY
80063BC0,Math_Vec3f_Yaw
80063BF4,Math_Vec3f_Pitch
80063C3C,Actor_ProcessInitChain
80063CB4,IChain_Apply_u8
80063CD0,IChain_Apply_s8
80063CEC,IChain_Apply_u16
80063D08,IChain_Apply_s16
80063D24,IChain_Apply_u32
80063D40,IChain_Apply_s32
80063D5C,IChain_Apply_f32
80063D80,IChain_Apply_f32div1000
80063DB0,IChain_Apply_Vec3f
80063DDC,IChain_Apply_Vec3fdiv1000
80063E14,IChain_Apply_Vec3s
80063E38,Math_SmoothStepToF
80063F40,Math_ApproachF
80063FB0,Math_ApproachZeroF
80064004,Math_SmoothStepToDegF
800641C8,Math_SmoothStepToS
800642E4,Math_ApproachS
80064388,Color_RGBA8_Copy
800643B0,func_80078884
800643F8,func_800788CC
80064440,func_80078914
80064490,Health_InitMeter
8006456C,Health_UpdateMeter
80064950,func_80078E18
80064970,func_80078E34
800649C0,func_80078E84
80064A58,Health_DrawMeter
800656D0,Health_UpdateBeatingHeart
800657BC,Health_IsCritical
80065830,Lights_PointSetInfo
8006588C,Lights_PointNoGlowSetInfo
800658F0,Lights_PointGlowSetInfo
80065958,Lights_PointSetColorAndRadius
8006598C,Lights_DirectionalSetInfo
800659E4,Lights_Reset
80065A20,Lights_Draw
80065B64,Lights_FindSlot
80065B94,Lights_BindPoint
80065EF0,Lights_BindDirectional
80065F58,Lights_BindAll
80065FF4,Lights_FindBufSlot
80066080,Lights_FreeNode
800660F8,LightContext_Init
80066164,LightContext_SetAmbientColor
80066190,LightContext_SetFog
800661CC,LightContext_NewLights
80066204,LightContext_InitList
80066214,LightContext_DestroyList
80066270,LightContext_InsertLight
800662D0,LightContext_RemoveLight
80066334,Lights_NewAndDraw
8006647C,Lights_New
800664C4,Lights_GlowCheck
800666C8,Lights_DrawGlow
800668D0,ZeldaArena_Malloc
800668F8,ZeldaArena_MallocR
80066920,ZeldaArena_Realloc
80066950,ZeldaArena_Free
80066978,ZeldaArena_Calloc
800669D0,ZeldaArena_GetSizes
80066A08,ZeldaArena_Check
80066A2C,ZeldaArena_Init
80066A5C,ZeldaArena_Cleanup
80066A80,ZeldaArena_IsInitalized
80066AB0,MapMark_Init
80066B5C,MapMark_ClearPointers
80066B78,MapMark_DrawForDungeon
80067068,MapMark_Draw
800670B0,PreNmiBuff_Init
80067128,PreNmiBuff_SetReset
8006715C,PreNmiBuff_IsResetting
80067170,Sched_FlushTaskQueue
800671F0,OLib_Vec3fDist
80067234,OLib_Vec3fDistOutDiff
80067290,OLib_Vec3fDistXZ
800672C4,OLib_ClampMinDist
80067314,OLib_ClampMaxDist
80067364,OLib_Vec3fDistNormalize
80067414,OLib_VecSphToVec3f
800674C0,OLib_VecGeoToVec3f
80067504,OLib_Vec3fToVecSph
80067658,OLib_Vec3fToVecGeo
800676A0,OLib_Vec3fDiffToVecSph
800676F4,OLib_Vec3fDiffToVecGeo
80067748,OLib_Vec3fDiffRad
800677D8,OLib_Vec3fDiffDegF
80067840,OLib_Vec3fDiffBinAng
800678E0,OnePointCutscene_AddVecGeoToVec3f
80067960,OnePointCutscene_Vec3fYaw
800679C8,OnePointCutscene_Vec3sToVec3f
80067A0C,OnePointCutscene_BgCheckLineTest
80067A5C,OnePointCutscene_RaycastDown
80067A84,OnePointCutscene_SetCsCamPoints
80067AB8,OnePointCutscene_SetInfo
8006B1F4,OnePointCutscene_SetAsChild
8006B23C,OnePointCutscene_RemoveCamera
8006B310,OnePointCutscene_Init
8006B5C8,OnePointCutscene_EndCutscene
8006B624,OnePointCutscene_Attention
8006B790,OnePointCutscene_AttentionSetSfx
8006B7E4,OnePointCutscene_EnableAttention
8006B7F4,OnePointCutscene_DisableAttention
8006B808,OnePointCutscene_CheckForCategory
8006B868,OnePointCutscene_Noop
8006B880,Map_SavePlayerInitialInfo
8006B8E0,Map_SetPaletteData
8006B95C,Map_SetFloorPalettesData
8006BB14,Map_InitData
8006BDD0,Map_InitRoomData
8006BEAC,Map_Destroy
8006BED4,Map_Init
8006C15C,Minimap_DrawCompassIcons
8006C5B0,Minimap_Draw
8006D0CC,Map_GetFloorTextIndexOffset
8006D0F4,Map_Update
8006D420,Interface_ChangeHudVisibilityMode
8006D454,Interface_RaiseButtonAlphas
8006D58C,Interface_DimButtonAlphas
8006D660,Interface_UpdateHudAlphas
8006DE80,func_80083108
8006ED9C,Interface_SetSceneRestrictions
8006EEE4,Gfx_TextureIA8
8006F108,Gfx_TextureI8
8006F32C,Inventory_SwapAgeEquipment
8006F5B0,Interface_InitHorsebackArchery
8006F5F8,func_800849EC
8006F678,Interface_LoadItemIcon1
8006F728,Interface_LoadItemIcon2
8006F7D8,func_80084BF4
8006F8F4,Item_Give
80070F70,Item_CheckObtainability
800714B0,Inventory_DeleteItem
80071530,Inventory_ReplaceItem
800715E4,Inventory_HasEmptyBottle
80071654,Inventory_HasSpecificBottle
800716CC,Inventory_UpdateBottleItem
80071764,Inventory_ConsumeFairy
8007183C,func_80086D5C
80071874,Interface_LoadActionLabel
800719D8,Interface_SetDoAction
80071A60,Interface_SetNaviCall
80071B64,Interface_LoadActionLabelB
80071C3C,Health_ChangeBy
80071D20,Health_GiveHearts
80071D4C,Rupees_ChangeBy
80071D74,Inventory_ChangeAmmo
80072080,Magic_Fill
800720C8,Magic_Reset
80072108,Magic_RequestChange
800723C0,Magic_Update
80072C6C,Magic_DrawMeter
80073458,Interface_SetSubTimer
800734A8,Interface_SetSubTimerToFinalSecond
800734EC,Interface_SetTimer
8007353C,Interface_DrawActionLabel
80073624,Interface_DrawItemButtons
80074418,Interface_DrawItemIconTexture
800745C0,Interface_DrawAmmoCount
80074A60,Interface_DrawActionButton
80074C4C,Interface_InitVertices
8007510C,func_8008A8B8
800751EC,func_8008A994
80075234,Interface_Draw
80077DEC,Interface_Update
80078AF0,Path_GetByIndex
80078B34,Path_OrientAndGetDistSq
80078C20,Path_CopyLastPoint
80078CC0,FrameAdvance_Init
80078CD0,FrameAdvance_Update
80078D70,Player_SetBootData
80078EFC,Player_InBlockingCsMode
80078FAC,Player_InCsMode
80078FE8,func_8008E9C4
80078FF8,Player_IsChildWithHylianShield
80079020,Player_ActionToModelGroup
8007906C,Player_SetModelsForHoldingShield
80079158,Player_SetModels
80079230,Player_SetModelGroup
8007929C,func_8008EC70
800792D4,Player_SetEquipmentData
800793C4,Player_UpdateBottleHeld
80079418,func_8008EDF0
80079434,func_8008EE08
800794D8,func_8008EEAC
8007955C,func_8008EF30
80079574,func_8008EF44
80079590,Player_IsBurningStickInRange
80079668,Player_GetStrength
800796B4,Player_GetMask
800796C4,Player_UnsetMask
800796D4,Player_HasMirrorShieldEquipped
800796EC,Player_HasMirrorShieldSetToDraw
80079718,Player_ActionToMagicSpell
80079744,Player_HoldsHookshot
80079768,func_8008F128
8007979C,Player_ActionToMeleeWeapon
800797C4,Player_GetMeleeWeaponHeld
800797E8,Player_HoldsTwoHandedWeapon
80079814,Player_HoldsBrokenKnife
8007986C,Player_ActionToBottle
80079898,Player_GetBottleHeld
800798B8,Player_ActionToExplosive
800798E4,Player_GetExplosiveHeld
80079904,func_8008F2BC
80079940,Player_GetEnvironmentalHazard
80079AB8,Player_DrawImpl
80079E7C,func_8008F87C
8007A2C8,Player_OverrideLimbDrawGameplayCommon
8007A61C,Player_OverrideLimbDrawGameplayDefault
8007A908,Player_OverrideLimbDrawGameplayFirstPerson
8007AA58,Player_OverrideLimbDrawGameplayCrawling
8007AA9C,func_80090480
8007AC24,Player_UpdateShieldCollider
8007ACF8,func_800906D4
8007AE08,Player_DrawGetItemImpl
8007AF9C,Player_DrawGetItem
8007B014,func_80090A28
8007B0E8,Player_DrawHookshotReticle
8007B2CC,Player_PostLimbDrawGameplay
8007BC34,func_80091738
8007BD60,Player_OverrideLimbDrawPause
8007BF04,Player_DrawPauseImpl
8007C608,Player_DrawPause
8007C7E0,func_80092320
8007C7F4,PreNMI_Update
8007C83C,PreNMI_Draw
8007C8F8,PreNMI_Main
8007C92C,PreNMI_Destroy
8007C938,PreNMI_Init
8007C980,Quake_AddVecGeoToVec3f
8007CA00,Quake_UpdateShakeInfo
8007CC28,Quake_CallbackType1
8007CCB0,Quake_CallbackType5
8007CD24,Quake_CallbackType6
8007CDA8,Quake_CallbackType3
8007CE40,Quake_CallbackType2
8007CEB0,Quake_CallbackType4
8007CF48,Quake_GetFreeIndex
8007CFAC,Quake_RequestImpl
8007D064,Quake_Remove
8007D08C,Quake_GetRequest
8007D0E8,Quake_SetValue
8007D218,Quake_SetSpeed
8007D260,Quake_SetDuration
8007D2B0,Quake_GetTimeLeft
8007D2E8,Quake_SetPerturbations
8007D350,Quake_SetOrientation
8007D3B8,Quake_Init
8007D40C,Quake_Request
8007D430,Quake_RemoveRequest
8007D478,Quake_Update
8007F0B0,func_80095AA0
8007F0C8,Room_DrawNormal
8007F2E4,Room_DrawCullable
8007F7AC,Room_DecodeJpeg
8007F834,Room_DrawBackground2D
8007FB30,Room_DrawImageSingle
8007FF00,Room_GetImageMultiBgEntry
8007FFEC,Room_DrawImageMulti
800803BC,Room_DrawImage
80080424,func_80096FD4
8008043C,func_80096FE8
800805D8,func_8009728C
80080710,func_800973FC
800807B4,Room_Draw
80080804,func_80097534
800808A0,Sample_HandleStateChange
800808D4,Sample_Draw
80080AC0,Sample_Main
80080AEC,Sample_Destroy
80080AF8,Sample_SetupView
80080BB0,Sample_LoadTitleStatic
80080C10,Sample_Init
80080CA0,Inventory_ChangeEquipment
80080CF8,Inventory_DeleteEquipment
80080E04,Inventory_ChangeUpgrade
80080E60,Object_Spawn
80080F44,Object_InitBank
800810A0,Object_UpdateBank
80081198,Object_GetIndex
800811F8,Object_IsLoaded
80081228,func_800981B8
800812B0,func_800982FC
80081310,Scene_ExecuteCommands
80081394,Scene_CommandPlayerEntryList
80081470,Scene_CommandActorEntryList
800814C8,Scene_CommandUnused2
80081510,Scene_CommandCollisionHeader
80081640,Scene_CommandRoomList
80081698,Scene_CommandSpawnList
800816E0,Scene_CommandSpecialFiles
800817A8,Scene_CommandRoomBehavior
80081800,Scene_CommandRoomShape
80081848,Scene_CommandObjectList
800819FC,Scene_CommandLightList
80081AAC,Scene_CommandPathList
80081AF4,Scene_CommandTransitionActorEntryList
80081B4C,TransitionActor_InitContext
80081B5C,Scene_CommandLightSettingsList
80081BB4,Scene_CommandSkyboxSettings
80081BF8,Scene_CommandSkyboxDisables
80081C20,Scene_CommandTimeSettings
80081F34,Scene_CommandWindSettings
80081F98,Scene_CommandExitList
80081FE0,Scene_CommandUndefined9
80081FF0,Scene_CommandSoundSettings
8008203C,Scene_CommandEchoSettings
80082054,Scene_CommandAlternateHeaderList
80082150,Scene_CommandCutsceneData
80082190,Scene_CommandMiscSettings
80082254,Scene_SetTransitionForNextEntrance
80082310,Scene_DrawConfigDefault
80082350,Scene_DrawConfigDekuTree
80082498,Scene_DrawConfigDekuTreeBoss
8008257C,Scene_DrawConfigDodongosCavern
800828A4,Scene_DrawConfigTempleOfTime
800830BC,Scene_DrawConfigGrottos
